,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,role_department,remote_work
1416,46,no,travel_rarely,563,n/a,1,4,life sciences,16020,4,male,56,4,4,manager,1,n/a,17567,3156,1,n/a,15,2,0,27,5,1,26,0,12,1977,n/a,no
1417,18,yes,travel_frequently,544,sales,3,2,medical,16240,2,female,70,3,1,sales representative,4,single,1569,18420,1,yes,12,3,0,0,2,4,0,0,0,2005,sales representative  -  sales,yes
1418,29,no,n/a,991,n/a,5,3,n/a,16690,1,male,43,2,2,sales executive,2,divorced,4187,3356,1,yes,13,2,1,10,3,2,10,0,9,1994,n/a,yes
1419,31,no,n/a,1112,n/a,5,4,life sciences,16730,1,female,67,3,2,sales executive,4,n/a,6477,22589,1,no,11,1,2,10,2,2,10,0,2,1992,n/a,yes
1420,41,no,travel_rarely,1206,n/a,23,2,n/a,16780,4,male,80,3,3,sales executive,3,single,6477,11591,3,n/a,16,4,0,21,2,3,2,0,2,1982,n/a,yes
1421,38,no,travel_rarely,1495,n/a,4,2,n/a,21161,4,female,87,3,1,laboratory technician,3,n/a,3306,26176,7,n/a,19,4,1,7,5,2,0,0,0,1985,n/a,yes
1422,32,yes,travel_rarely,1259,n/a,2,4,life sciences,21162,4,male,95,3,1,laboratory technician,2,single,1393,24852,1,no,12,1,0,1,2,3,1,0,0,1991,n/a,yes
1423,60,no,n/a,802,n/a,1,4,n/a,16970,3,male,92,1,3,healthcare representative,4,divorced,10883,20467,3,no,20,3,1,19,2,4,1,0,0,1963,n/a,no
1424,24,yes,n/a,240,n/a,22,1,n/a,17140,4,male,58,1,1,human resources,3,married,6477,11585,1,no,11,3,1,1,2,3,1,0,0,1999,n/a,yes
1425,40,no,travel_rarely,369,n/a,8,2,life sciences,17240,2,female,92,3,2,manufacturing director,1,n/a,6477,5041,2,yes,16,2,1,18,3,3,1,0,0,1983,n/a,yes
1426,30,no,travel_rarely,793,n/a,21,1,n/a,21163,2,male,33,3,1,research scientist,4,married,2862,3811,1,no,12,2,1,10,2,2,10,0,8,1993,n/a,yes
1427,47,no,non_travel,543,n/a,2,4,marketing,17310,3,male,87,3,2,sales executive,2,n/a,6477,3536,7,no,11,4,1,4,3,1,1,0,0,1976,n/a,yes
1428,32,yes,travel_rarely,964,sales,1,2,n/a,21164,1,male,0,1,2,sales executive,2,single,6735,12147,6,n/a,15,2,0,10,2,3,0,0,0,1991,sales executive  -  sales,no
1429,45,no,travel_rarely,176,n/a,41,3,life sciences,17440,41,female,56,1,3,human resources,3,married,9756,6595,4,n/a,21,3,2,9,2,4,5,0,3,1978,n/a,yes
1430,34,no,n/a,181,n/a,2,4,n/a,17550,4,male,97,4,1,research scientist,4,married,6477,5586,0,yes,14,1,3,6,3,3,5,1,2,1989,n/a,no
1431,33,yes,n/a,211,n/a,16,3,n/a,17580,1,female,74,3,3,sales executive,1,n/a,6477,10092,2,yes,20,3,0,11,2,2,0,0,0,1990,n/a,yes
1432,31,yes,travel_rarely,1079,n/a,16,4,n/a,17610,1,male,70,3,3,sales executive,3,married,6477,19002,2,n/a,13,1,3,11,2,3,1,0,0,1992,n/a,yes
1433,29,no,travel_rarely,590,n/a,4,3,technical degree,21165,4,female,91,2,1,research scientist,1,divorced,6477,10007,1,n/a,13,3,1,11,2,3,1,0,0,1994,n/a,yes
1434,30,no,n/a,305,n/a,16,3,n/a,17630,3,male,58,4,2,healthcare representative,3,married,5294,9128,3,no,16,3,1,10,3,3,7,1,7,1993,n/a,no
1435,38,no,travel_rarely,833,n/a,18,3,medical,17660,2,male,60,1,2,healthcare representative,4,married,6477,24539,3,n/a,16,3,1,11,2,3,1,1,0,1985,n/a,yes
1436,43,yes,n/a,807,n/a,17,3,technical degree,21166,3,male,38,2,1,research scientist,3,n/a,2437,15587,9,yes,16,4,1,6,4,3,1,0,0,1980,n/a,no
1437,55,no,travel_rarely,478,n/a,44,3,n/a,21167,3,male,60,2,5,research director,1,married,6477,19805,8,no,12,2,3,34,2,3,1,0,0,1968,n/a,no
1438,21,yes,n/a,337,n/a,7,1,marketing,21168,2,male,31,3,1,sales representative,2,single,6477,4567,1,n/a,13,2,0,11,3,3,1,1,0,2002,n/a,yes
1439,22,yes,travel_rarely,1294,n/a,45,1,medical,17830,3,female,79,3,1,laboratory technician,1,n/a,6477,15999,1,yes,17,3,0,1,6,3,1,0,0,2001,n/a,yes
1440,37,no,travel_rarely,1239,n/a,8,2,other,21169,3,male,89,3,2,human resources,2,divorced,4071,12832,2,no,13,3,0,19,4,2,10,4,7,1986,n/a,yes
1441,42,no,travel_rarely,1128,n/a,13,3,n/a,21170,2,male,95,4,2,healthcare representative,1,married,6477,5696,5,no,18,3,2,10,2,2,0,0,0,1981,n/a,no
1442,18,no,n/a,1431,n/a,14,3,n/a,18390,2,female,33,3,1,research scientist,3,single,6477,8018,1,n/a,16,3,0,0,4,1,0,0,0,2005,n/a,yes
1443,31,yes,travel_rarely,359,n/a,18,5,human resources,18420,4,male,89,4,1,human resources,1,married,2956,21495,0,no,17,3,0,2,4,3,1,0,0,1992,n/a,yes
1444,36,no,travel_rarely,430,n/a,2,4,n/a,18470,4,female,73,3,2,research scientist,2,n/a,6477,19573,4,yes,22,4,1,11,2,3,1,0,0,1987,n/a,yes
1445,32,no,travel_frequently,1318,n/a,10,4,marketing,18530,4,male,79,3,2,sales executive,4,n/a,4648,26075,8,n/a,13,3,0,11,2,4,0,0,0,1991,n/a,yes
1446,29,no,n/a,726,n/a,29,1,life sciences,21171,4,male,93,1,2,healthcare representative,3,divorced,6477,21143,8,no,17,4,2,11,3,2,7,1,6,1994,n/a,no
1447,42,no,travel_rarely,1142,n/a,8,3,n/a,18600,4,male,0,3,1,laboratory technician,3,n/a,6477,13624,4,no,13,4,0,11,3,3,0,0,0,1981,n/a,yes
1448,29,no,travel_rarely,352,n/a,6,1,n/a,18650,4,male,87,2,1,human resources,2,married,2804,15434,1,no,11,4,0,11,3,3,1,0,0,1994,n/a,yes
1449,29,yes,n/a,802,n/a,24,2,n/a,21172,4,male,73,2,1,research scientist,4,n/a,2439,14753,1,yes,24,2,0,1,3,2,1,1,0,1994,n/a,no
1450,28,no,travel_rarely,1172,sales,3,3,medical,18750,2,female,78,3,1,sales representative,2,n/a,2856,3692,1,no,19,4,1,1,3,3,1,0,0,1995,sales representative  -  sales,yes
1451,30,yes,n/a,945,n/a,9,3,n/a,18760,2,male,89,3,1,sales representative,4,n/a,6477,16019,1,n/a,13,3,0,11,3,2,1,0,0,1993,n/a,no
1452,22,yes,travel_rarely,391,research & development,7,1,life sciences,21173,4,male,75,3,1,research scientist,2,single,6477,26092,1,n/a,23,1,0,1,2,3,1,0,0,2001,research scientist  -  research & development,yes
1453,26,no,n/a,482,n/a,1,2,life sciences,18930,2,female,90,2,1,research scientist,3,n/a,2933,14908,1,yes,13,3,1,1,3,2,1,1,0,1997,n/a,no
1454,44,no,travel_rarely,170,n/a,1,4,n/a,19030,2,male,78,4,2,healthcare representative,1,n/a,6477,9364,2,n/a,15,4,1,10,5,3,2,2,2,1979,n/a,yes
1455,29,yes,travel_frequently,746,sales,24,3,technical degree,19280,3,male,45,4,1,sales representative,1,single,1091,10642,1,no,17,4,0,1,3,2,1,0,0,1994,sales representative  -  sales,yes
1456,28,yes,travel_rarely,1475,n/a,13,2,marketing,19330,4,female,84,3,2,sales executive,3,n/a,6477,23352,3,yes,11,4,0,6,0,3,2,2,2,1995,n/a,yes
1457,56,no,travel_rarely,1443,n/a,11,5,n/a,19350,4,female,89,2,2,sales executive,1,married,6477,20328,4,n/a,16,3,1,11,3,3,0,0,0,1967,n/a,yes
1458,39,no,travel_rarely,867,n/a,9,2,n/a,19360,1,male,87,3,2,manufacturing director,1,married,5151,12315,1,no,25,4,1,10,3,3,10,7,9,1984,n/a,yes
1459,58,no,n/a,605,n/a,21,3,n/a,19380,4,female,72,3,4,manager,4,n/a,6477,11761,4,yes,13,3,1,11,2,2,1,0,0,1965,n/a,yes
1460,42,no,travel_rarely,419,sales,12,4,marketing,19430,2,male,77,3,2,sales executive,4,divorced,6477,2900,3,n/a,12,3,2,14,4,3,0,0,0,1981,sales executive  -  sales,no
1461,27,yes,n/a,1337,n/a,22,3,n/a,19440,1,female,58,2,1,human resources,2,married,2863,19555,1,no,12,1,0,11,2,3,1,0,0,1996,n/a,no
1462,38,no,travel_rarely,1404,n/a,1,3,n/a,19610,1,male,59,2,1,sales representative,1,single,2858,11473,4,n/a,14,1,0,20,3,2,1,0,0,1985,n/a,yes
1463,32,no,n/a,1373,n/a,5,4,life sciences,19660,4,male,56,2,2,manufacturing director,4,n/a,6477,10138,8,no,24,2,0,11,1,3,1,0,0,1991,n/a,yes
1464,31,no,n/a,1276,n/a,2,1,medical,19740,4,female,59,1,1,laboratory technician,4,n/a,1129,17536,1,n/a,11,3,3,11,4,3,1,0,0,1992,n/a,yes
1465,25,no,travel_rarely,309,n/a,2,3,n/a,21174,3,female,82,3,1,human resources,2,n/a,6477,19655,4,no,14,3,0,6,3,3,2,1,2,1998,n/a,no
1466,40,no,n/a,543,research & development,44,4,n/a,20120,1,male,83,3,1,laboratory technician,4,married,6477,4060,8,no,19,3,2,8,3,2,1,0,0,1983,laboratory technician  -  research & development,yes
1467,39,no,non_travel,105,n/a,9,3,n/a,21175,4,male,87,3,5,manager,4,n/a,19431,15302,2,n/a,13,3,0,11,3,2,6,1,3,1984,n/a,no
1468,23,yes,n/a,638,n/a,9,3,n/a,20230,4,male,33,3,1,sales representative,1,married,6477,26956,1,no,19,1,1,11,3,2,1,1,0,2000,n/a,no
1469,35,no,travel_rarely,1146,n/a,26,4,life sciences,20400,3,female,31,3,3,human resources,4,single,6477,16642,1,yes,16,3,0,11,2,2,9,1,7,1988,n/a,no
1470,34,no,travel_rarely,1440,n/a,7,2,technical degree,21176,2,male,55,3,1,sales representative,3,n/a,2308,4944,0,yes,25,2,1,12,4,3,11,5,7,1989,n/a,yes
1471,28,no,non_travel,1103,n/a,16,3,medical,21177,3,male,49,3,1,research scientist,3,single,2144,2122,1,no,14,3,0,5,3,2,5,1,4,1995,n/a,no
1472,29,no,n/a,136,n/a,1,3,life sciences,21178,1,male,89,3,2,healthcare representative,1,married,5373,6225,0,no,12,1,1,6,5,2,5,0,2,1994,n/a,no
1473,58,yes,travel_rarely,147,n/a,23,4,medical,21179,4,female,94,3,3,healthcare representative,4,married,6477,3465,1,n/a,12,4,1,40,3,2,40,15,6,1965,n/a,yes
1474,38,no,n/a,119,n/a,3,3,life sciences,21180,1,male,76,3,3,sales executive,3,divorced,6477,9647,0,n/a,12,3,2,11,6,2,16,5,13,1985,n/a,yes
1475,29,no,travel_frequently,1413,n/a,1,1,n/a,21181,2,female,42,3,3,sales executive,4,married,6477,6599,1,n/a,14,4,1,11,5,3,11,4,1,1994,n/a,yes
1476,55,no,travel_rarely,452,n/a,1,3,medical,21182,4,male,81,3,5,manager,1,single,19045,18938,0,n/a,14,3,0,37,2,3,36,4,13,1968,n/a,yes
1477,41,no,n/a,334,n/a,2,4,n/a,21183,4,male,88,3,4,manager,2,n/a,16015,15896,1,n/a,19,2,0,11,2,3,22,0,4,1982,n/a,yes
1478,39,no,travel_rarely,1132,research & development,1,3,n/a,21184,3,male,48,4,3,healthcare representative,4,n/a,9613,10942,0,no,17,1,3,19,5,2,18,3,7,1984,healthcare representative  -  research & development,yes
1479,38,no,n/a,802,n/a,15,2,life sciences,21185,3,male,92,2,3,research director,4,n/a,11510,15682,0,n/a,14,2,1,11,3,3,11,2,9,1985,n/a,yes
1480,43,no,n/a,982,n/a,12,3,n/a,21186,1,male,0,2,4,research director,2,n/a,6477,4345,1,no,11,3,1,11,3,2,25,3,9,1980,n/a,yes
1481,31,no,n/a,480,n/a,7,2,n/a,21187,2,female,31,3,2,manufacturing director,1,married,4306,4156,1,no,12,2,1,13,5,1,13,3,12,1992,n/a,yes
1482,50,no,travel_rarely,1099,research & development,29,4,life sciences,21188,2,male,88,2,4,manager,3,married,17046,9314,0,no,15,2,1,28,2,3,27,15,7,1973,manager  -  research & development,yes
1483,33,no,non_travel,1038,sales,8,1,life sciences,21189,2,female,88,2,1,sales representative,4,n/a,6477,21437,0,n/a,19,4,0,11,2,2,2,2,2,1990,sales representative  -  sales,no
1484,26,yes,n/a,342,n/a,2,3,life sciences,21190,1,male,57,3,1,research scientist,1,married,2042,15346,6,n/a,14,2,1,6,2,3,3,1,2,1997,n/a,yes
1485,38,no,travel_frequently,1186,n/a,3,4,n/a,21191,3,male,44,3,1,research scientist,3,n/a,2821,2997,3,no,16,1,1,8,2,3,2,2,2,1985,n/a,no
1486,46,no,n/a,430,n/a,1,4,medical,21192,4,male,40,3,5,research director,4,n/a,6477,21445,9,no,17,4,2,23,0,3,2,2,2,1977,n/a,yes
1487,21,no,n/a,984,n/a,25,1,n/a,21193,4,female,70,2,1,research scientist,2,single,2070,25326,1,yes,11,3,0,2,6,4,2,2,2,2002,n/a,yes
1488,31,no,travel_frequently,793,n/a,20,3,n/a,21194,3,male,67,4,1,sales representative,4,married,2791,21981,0,no,12,1,1,3,4,3,2,2,2,1992,n/a,no
1489,35,no,n/a,1182,n/a,11,2,marketing,21195,4,male,54,3,2,sales executive,4,divorced,6477,18500,1,n/a,11,4,1,5,3,3,5,0,2,1988,n/a,yes
1490,34,no,n/a,1003,n/a,2,2,n/a,21196,4,male,95,3,2,manufacturing director,3,single,6477,15834,2,no,11,4,0,11,3,2,3,0,2,1989,n/a,yes
1491,33,yes,n/a,603,n/a,9,4,n/a,21197,1,female,77,3,2,sales executive,1,single,8224,18385,0,n/a,17,1,0,6,3,3,5,0,3,1990,n/a,yes
1492,31,yes,n/a,874,research & development,15,3,medical,21198,3,male,72,3,1,laboratory technician,3,n/a,2610,6233,1,no,12,3,1,11,5,2,2,2,2,1992,laboratory technician  -  research & development,no
1493,37,no,travel_rarely,367,n/a,25,2,n/a,21199,3,female,52,2,2,healthcare representative,4,n/a,5731,17171,7,no,13,3,2,9,2,3,6,1,3,1986,n/a,no
1494,27,no,travel_rarely,199,n/a,6,3,n/a,21200,4,male,55,2,1,research scientist,3,married,2539,7950,1,no,13,3,1,4,0,3,4,2,2,1996,n/a,no
1495,35,no,travel_frequently,802,n/a,4,4,other,21201,4,male,47,2,1,laboratory technician,4,married,2376,26537,1,n/a,13,2,1,2,2,4,2,2,2,1988,n/a,yes
1496,56,no,n/a,718,n/a,4,4,n/a,21202,4,female,92,3,5,manager,1,divorced,6477,18575,4,no,13,4,1,28,2,3,5,4,2,1967,n/a,no
1497,45,no,n/a,1457,research & development,7,3,medical,21203,1,female,83,3,1,research scientist,3,n/a,6477,20100,4,yes,19,3,1,11,2,2,3,0,2,1978,research scientist  -  research & development,yes
1498,43,no,travel_rarely,244,n/a,2,3,life sciences,21204,2,male,97,3,1,human resources,4,n/a,3539,5033,0,no,13,2,0,11,5,3,9,1,8,1980,n/a,yes
1499,31,no,travel_rarely,196,n/a,29,4,marketing,21205,1,female,91,2,2,sales executive,4,n/a,5468,13402,1,n/a,14,1,2,11,3,3,12,5,7,1992,n/a,yes
1500,35,yes,n/a,303,n/a,27,3,n/a,21206,3,male,84,3,2,sales executive,4,n/a,5813,13492,1,n/a,18,4,0,11,2,3,10,7,7,1988,n/a,yes
1501,35,no,non_travel,1180,research & development,2,2,medical,21207,2,male,90,3,2,manufacturing director,4,divorced,6477,24442,2,no,14,3,1,15,6,3,7,1,7,1988,manufacturing director  -  research & development,no
1502,30,no,n/a,1092,n/a,47,3,medical,21208,47,female,64,3,3,manufacturing director,3,single,9667,2739,9,no,14,2,0,9,3,3,7,0,2,1993,n/a,no
1503,46,yes,travel_rarely,261,n/a,21,2,medical,21209,4,female,66,3,2,healthcare representative,2,married,6477,10842,4,no,22,4,1,13,2,4,9,3,7,1977,n/a,no
1504,45,no,non_travel,589,n/a,48,4,n/a,21210,48,female,67,3,2,sales executive,3,married,5154,19665,4,n/a,22,2,2,10,3,4,8,5,7,1978,n/a,yes
1505,43,no,travel_frequently,1422,n/a,2,4,life sciences,21211,1,male,92,3,2,sales executive,4,married,5675,19246,1,n/a,20,3,1,7,5,3,7,7,7,1980,n/a,no
1506,46,yes,n/a,802,n/a,10,3,life sciences,21212,3,female,64,3,3,sales executive,2,n/a,7314,14011,5,n/a,21,3,3,14,2,3,8,0,7,1977,n/a,no
1507,40,no,travel_rarely,1137,research & development,1,4,n/a,21213,1,male,98,3,4,manager,1,n/a,6477,18991,2,n/a,11,1,1,22,3,2,19,11,16,1983,manager  -  research & development,yes
1508,27,no,travel_rarely,511,sales,2,2,n/a,21214,1,female,89,4,2,sales executive,3,single,6477,26997,0,no,14,2,0,9,5,2,8,0,7,1996,sales executive  -  sales,yes
1509,42,no,n/a,1396,n/a,6,3,medical,21215,3,male,83,3,3,research director,1,married,6477,14842,9,no,13,2,1,18,3,4,13,5,7,1981,n/a,no
1510,26,no,travel_frequently,1096,n/a,6,3,other,21216,3,male,61,4,1,laboratory technician,4,married,6477,7102,0,no,18,1,1,8,3,3,7,7,7,1997,n/a,yes
1511,28,no,travel_frequently,802,n/a,1,2,life sciences,21217,3,male,42,2,2,sales executive,4,married,6477,19255,1,n/a,12,3,1,7,2,3,7,0,7,1995,n/a,yes
1512,31,no,travel_rarely,691,research & development,5,4,n/a,21218,3,male,86,3,1,research scientist,4,married,6477,10077,0,n/a,12,3,1,11,4,3,5,0,3,1992,research scientist  -  research & development,yes
1513,31,no,travel_rarely,106,n/a,2,3,human resources,21219,1,male,62,2,2,human resources,1,n/a,6410,17822,3,no,12,4,0,11,1,3,2,1,0,1992,n/a,yes
1514,31,no,n/a,802,research & development,2,4,n/a,21220,3,male,32,3,1,research scientist,4,n/a,6477,7747,0,n/a,18,2,1,3,2,1,2,2,2,1992,research scientist  -  research & development,yes
1515,52,yes,n/a,723,n/a,8,4,medical,21221,3,male,85,2,2,research scientist,2,n/a,4941,17747,2,no,15,1,0,11,3,2,8,7,7,1971,n/a,no
1516,28,yes,n/a,1157,n/a,2,4,medical,21222,1,male,84,1,1,research scientist,4,married,6477,24737,5,yes,13,4,0,11,4,2,3,2,2,1995,n/a,yes
1517,47,no,travel_rarely,1482,n/a,5,5,n/a,21223,4,male,42,3,5,research director,3,married,6477,16375,4,n/a,11,2,1,21,2,3,3,1,1,1976,n/a,yes
1518,29,no,n/a,738,n/a,9,5,other,21224,2,male,30,2,1,laboratory technician,4,n/a,3983,7621,0,no,17,3,0,4,2,2,3,2,2,1994,n/a,no
1519,37,no,n/a,1192,n/a,5,2,medical,21225,4,male,61,3,2,manufacturing director,4,n/a,6347,23177,7,no,16,3,2,8,2,2,6,0,4,1986,n/a,no
1520,23,no,n/a,1309,n/a,22,1,n/a,21226,3,male,83,3,1,research scientist,4,n/a,2904,16092,1,n/a,12,3,2,11,2,2,4,0,2,2000,n/a,no
1521,42,no,travel_rarely,544,human resources,2,1,n/a,21227,3,male,52,3,1,human resources,3,divorced,2696,24017,0,yes,11,3,1,4,5,3,3,1,0,1981,human resources  -  human resources,yes
1522,30,no,n/a,641,sales,28,2,n/a,21228,4,female,85,3,2,sales executive,3,n/a,6477,6069,7,n/a,12,2,1,4,2,4,2,2,2,1993,sales executive  -  sales,yes
1523,21,yes,n/a,756,n/a,1,1,n/a,21229,1,female,99,2,1,sales representative,2,single,2174,9150,1,n/a,11,3,0,3,3,3,3,1,2,2002,n/a,no
1524,57,no,travel_rarely,593,n/a,1,4,medical,21230,4,male,88,3,2,healthcare representative,3,n/a,6755,2967,2,no,11,3,0,11,2,3,3,1,2,1966,n/a,no
1525,21,no,n/a,895,n/a,9,2,n/a,21231,1,male,39,3,1,sales representative,4,single,6477,2851,1,n/a,24,3,0,3,3,2,3,2,2,2002,n/a,yes
1526,31,no,travel_rarely,408,n/a,9,4,life sciences,21232,3,male,42,2,1,research scientist,2,n/a,2657,7551,0,n/a,16,4,0,3,5,3,2,2,2,1992,n/a,no
1527,29,no,n/a,1283,research & development,23,3,n/a,21233,4,male,54,3,1,research scientist,4,n/a,6477,18168,9,no,16,4,0,6,4,3,3,1,2,1994,research scientist  -  research & development,yes
1528,27,no,travel_rarely,1469,n/a,1,2,n/a,21234,4,male,82,3,1,laboratory technician,2,n/a,6477,17881,1,no,11,2,1,5,2,3,5,0,4,1996,n/a,yes
1529,49,no,travel_rarely,1261,n/a,7,3,other,21235,2,male,31,2,3,healthcare representative,3,single,10965,12066,8,no,24,3,0,11,2,3,5,0,0,1974,n/a,no
1530,36,no,travel_rarely,329,n/a,2,3,n/a,21236,4,female,96,3,1,research scientist,3,married,2543,11868,4,no,13,2,1,11,3,3,2,2,2,1987,n/a,yes
1531,34,yes,non_travel,1362,n/a,37,3,marketing,21237,1,male,67,4,2,sales executive,4,n/a,5304,4652,8,yes,13,2,0,11,3,2,5,0,4,1989,n/a,yes
1532,24,no,n/a,1371,n/a,32,4,marketing,21238,4,female,77,3,2,sales executive,3,divorced,6477,5915,1,yes,12,4,1,11,2,4,5,0,3,1999,n/a,yes
1533,42,no,n/a,201,n/a,1,4,n/a,21239,2,female,95,3,1,laboratory technician,1,n/a,6477,20490,3,no,16,2,1,8,5,3,5,1,2,1981,n/a,yes
1534,54,no,n/a,821,n/a,5,2,medical,21240,1,male,86,3,5,research director,1,married,19406,8509,4,n/a,11,3,1,24,4,2,4,1,2,1969,n/a,yes
1535,34,no,n/a,1381,n/a,4,4,n/a,21241,3,female,72,3,2,sales executive,3,married,6538,12740,9,no,15,1,1,11,3,3,3,1,2,1989,n/a,yes
1536,43,no,n/a,313,n/a,21,3,n/a,21242,4,male,61,3,1,laboratory technician,4,n/a,2258,15238,7,n/a,20,1,1,11,1,3,3,1,2,1980,n/a,yes
1537,43,no,travel_rarely,1473,n/a,8,4,other,21243,3,female,74,3,2,healthcare representative,3,n/a,6477,2227,4,yes,14,4,0,11,3,3,5,0,2,1980,n/a,yes
1538,31,no,travel_rarely,329,n/a,1,2,n/a,21244,4,male,98,2,1,laboratory technician,1,married,2218,16193,1,no,12,3,1,4,3,2,4,3,2,1992,n/a,yes
1539,25,yes,travel_rarely,688,n/a,3,3,medical,21245,1,male,91,3,1,laboratory technician,1,married,6477,9396,5,no,13,3,1,6,5,2,2,0,2,1998,n/a,yes
1540,45,no,n/a,192,n/a,10,2,life sciences,21246,1,male,69,3,1,research scientist,4,married,2654,9655,3,no,21,4,2,8,3,2,2,0,2,1978,n/a,yes
1541,45,no,travel_rarely,1385,n/a,33,2,medical,21247,3,male,79,3,4,healthcare representative,4,married,6477,7501,0,yes,14,2,0,21,2,3,20,4,10,1978,n/a,yes
1542,47,yes,non_travel,666,n/a,29,4,life sciences,21248,1,male,88,3,3,manager,2,married,6477,10268,1,n/a,12,4,1,11,2,2,10,9,9,1976,n/a,no
1543,35,no,n/a,1315,n/a,38,3,life sciences,21249,2,female,71,4,3,manager,2,divorced,6477,19100,7,n/a,18,2,1,10,6,2,7,6,2,1988,n/a,yes
1544,29,no,travel_frequently,442,n/a,2,2,n/a,21250,2,male,44,3,2,sales executive,4,single,6477,20260,1,n/a,18,1,0,11,3,2,10,0,9,1994,n/a,yes
1545,55,no,travel_rarely,147,research & development,17,2,technical degree,21251,17,male,37,3,2,laboratory technician,4,married,6477,15972,3,n/a,19,4,1,12,4,3,10,0,8,1968,laboratory technician  -  research & development,yes
1546,26,yes,travel_rarely,950,n/a,4,4,n/a,21252,4,male,48,2,2,sales executive,4,single,5828,8450,1,n/a,12,2,0,11,0,2,8,7,4,1997,n/a,yes
1547,31,no,travel_rarely,218,n/a,7,3,technical degree,21253,2,male,100,4,2,sales executive,4,n/a,6477,12241,4,n/a,11,2,1,10,3,2,8,7,7,1992,n/a,no
1548,43,no,travel_frequently,802,n/a,10,4,life sciences,21254,3,female,33,3,1,laboratory technician,4,n/a,2455,10675,0,no,19,1,0,11,5,3,8,1,7,1980,n/a,no
1549,31,no,travel_rarely,691,n/a,7,3,marketing,21255,4,male,73,3,2,sales executive,4,n/a,6477,7143,4,n/a,12,4,3,13,3,3,7,1,7,1992,n/a,yes
1550,32,no,n/a,1018,n/a,2,4,medical,21256,1,female,74,4,2,research scientist,4,single,5055,10557,7,n/a,16,3,0,11,0,2,7,0,7,1991,n/a,no
1551,33,no,n/a,802,n/a,10,3,n/a,21257,2,male,46,2,2,sales executive,4,n/a,4682,4317,3,no,14,3,0,11,6,2,7,0,1,1990,n/a,yes
1552,43,no,travel_frequently,559,research & development,30,4,life sciences,21258,3,female,82,2,2,laboratory technician,3,divorced,5257,6227,1,no,11,2,1,9,3,4,9,0,0,1980,laboratory technician  -  research & development,no
1553,29,yes,travel_rarely,318,n/a,8,4,n/a,21259,2,male,77,1,1,laboratory technician,1,n/a,2119,4759,1,n/a,11,4,0,7,4,2,7,0,7,1994,n/a,yes
1554,27,no,n/a,1130,sales,12,4,n/a,21260,2,female,56,3,2,sales executive,2,n/a,6477,3415,1,no,18,1,1,8,3,3,8,0,7,1996,sales executive  -  sales,yes
1555,29,no,travel_rarely,144,n/a,10,1,n/a,21261,4,female,39,2,2,sales executive,2,divorced,6477,11866,1,yes,14,1,2,7,2,3,7,1,7,1994,n/a,yes
1556,37,no,n/a,1319,n/a,6,3,medical,21262,3,male,51,4,2,research scientist,1,divorced,5974,17001,4,n/a,13,1,2,13,2,3,7,6,7,1986,n/a,yes
1557,26,no,travel_rarely,933,n/a,1,3,n/a,21263,3,male,57,3,2,sales executive,3,n/a,6477,20156,1,n/a,17,2,1,11,3,3,8,7,7,1997,n/a,no
1558,40,no,travel_rarely,1171,n/a,10,4,life sciences,21264,4,female,46,4,1,laboratory technician,3,married,6477,22495,3,yes,13,3,1,11,3,3,7,1,7,1983,n/a,yes
1559,41,yes,n/a,143,n/a,4,3,n/a,21265,1,male,56,3,2,sales executive,2,n/a,6477,9558,1,no,18,3,0,8,5,3,8,7,7,1982,n/a,yes
1560,51,no,travel_rarely,1178,n/a,31,2,n/a,21266,31,female,87,3,2,sales executive,4,n/a,6477,14862,4,no,11,3,1,18,2,2,7,0,7,1972,n/a,no
1561,37,no,n/a,1107,n/a,14,3,n/a,21267,4,female,95,3,1,laboratory technician,1,n/a,3034,26914,1,no,12,3,1,11,2,2,18,12,17,1986,n/a,no
1562,56,no,n/a,906,n/a,6,3,life sciences,21268,3,female,86,4,4,sales executive,1,married,13212,18256,9,no,11,4,3,36,0,2,7,7,7,1967,n/a,yes
1563,41,no,travel_rarely,645,sales,1,3,marketing,21269,2,male,49,4,3,sales executive,1,married,8392,19566,1,n/a,16,3,1,10,2,3,10,0,7,1982,sales executive  -  sales,yes
1564,46,no,n/a,1485,n/a,18,3,medical,21270,3,female,87,3,2,manufacturing director,3,n/a,6477,26314,2,no,14,3,1,19,5,2,10,0,8,1977,n/a,no
1565,30,no,non_travel,1116,n/a,2,3,n/a,21271,3,female,49,3,1,laboratory technician,4,single,6477,7181,0,n/a,14,3,0,12,2,2,11,6,7,1993,n/a,yes
1566,35,no,travel_rarely,1276,n/a,16,3,life sciences,21272,4,male,0,3,3,healthcare representative,3,n/a,6477,14295,4,yes,12,3,0,10,2,3,8,0,0,1988,n/a,yes
1567,48,no,travel_rarely,163,n/a,2,5,n/a,21273,2,female,37,3,2,sales executive,4,married,4051,19658,2,no,14,1,1,14,2,3,9,6,7,1975,n/a,yes
1568,45,no,travel_rarely,561,n/a,2,3,other,21274,4,male,61,3,2,sales executive,2,n/a,4805,16177,0,no,19,2,1,11,3,4,8,3,7,1978,n/a,no
