age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,role_department,remote_work
35,no,travel_rarely,660,n/a,26,1,life sciences,1000,4,male,76,3,1,sales representative,3,n/a,2404,16192,1,no,13,1,1,1,3,3,1,0,0,1988,n/a,yes
24,yes,travel_frequently,381,n/a,9,3,n/a,1494,2,male,89,3,1,laboratory technician,1,n/a,6477,16998,2,n/a,11,3,0,11,2,2,0,0,0,1999,n/a,no
24,no,n/a,830,n/a,13,2,n/a,1000,4,female,78,3,1,sales representative,2,married,2033,7103,1,n/a,13,3,1,1,2,2,1,0,0,1999,n/a,yes
28,yes,n/a,289,n/a,2,2,medical,1504,3,male,0,2,1,laboratory technician,1,single,2561,5355,7,no,11,3,0,8,2,2,0,0,0,1995,n/a,yes
28,no,travel_rarely,1423,n/a,1,3,life sciences,1000,1,male,72,2,1,research scientist,3,n/a,1563,12530,1,n/a,14,4,1,1,2,1,1,0,0,1995,n/a,no
33,no,n/a,516,n/a,8,5,n/a,1515,4,male,69,3,2,healthcare representative,3,n/a,6388,22049,2,n/a,17,1,0,14,6,3,0,0,0,1990,n/a,yes
39,no,travel_rarely,1089,n/a,6,3,n/a,1525,2,female,32,3,3,manufacturing director,2,single,8376,9150,4,n/a,18,4,0,9,3,3,2,2,2,1984,n/a,no
42,no,n/a,1210,n/a,2,3,medical,1542,3,male,68,2,1,laboratory technician,2,married,4841,24052,4,n/a,14,2,1,11,3,2,1,0,0,1981,n/a,yes
29,no,travel_rarely,598,n/a,9,3,n/a,1558,3,male,91,4,1,research scientist,3,married,6477,22376,6,no,18,1,2,11,2,2,1,0,0,1994,n/a,no
35,no,travel_rarely,992,n/a,1,3,n/a,1564,4,male,68,2,1,laboratory technician,1,n/a,6477,21731,1,no,19,2,0,11,3,3,3,1,2,1988,n/a,no
35,yes,travel_rarely,104,n/a,14,3,n/a,1000,14,female,69,3,1,laboratory technician,1,n/a,2074,26619,1,n/a,12,4,1,1,2,3,1,0,0,1988,n/a,yes
34,no,n/a,479,n/a,13,4,medical,1577,13,male,35,3,1,research scientist,4,single,2972,22061,1,n/a,13,3,0,11,4,2,1,0,0,1989,n/a,no
26,no,travel_rarely,474,n/a,3,3,n/a,1581,1,female,89,3,1,research scientist,4,n/a,6477,11133,1,n/a,21,1,0,1,5,3,1,0,0,1997,n/a,yes
36,no,travel_rarely,884,n/a,1,4,life sciences,1000,2,female,73,3,2,sales executive,3,single,6815,21447,6,no,13,1,0,11,5,3,1,0,0,1987,n/a,yes
50,no,n/a,264,n/a,24,3,marketing,1591,24,male,59,3,5,manager,3,married,6477,19519,4,yes,16,3,1,11,2,3,1,0,0,1973,n/a,no
42,no,travel_rarely,1059,n/a,9,2,n/a,1000,4,male,93,2,5,manager,4,n/a,6477,26362,8,no,22,4,0,24,2,3,1,0,1,1981,n/a,no
35,no,n/a,1349,n/a,7,2,life sciences,1601,3,male,63,2,1,laboratory technician,4,n/a,2690,7713,1,no,18,4,1,11,5,2,1,0,1,1988,n/a,no
46,no,travel_rarely,563,n/a,1,4,life sciences,1602,4,male,56,4,4,manager,1,n/a,17567,3156,1,n/a,15,2,0,27,5,1,26,0,12,1977,n/a,no
18,yes,travel_frequently,544,sales,3,2,medical,1624,2,female,70,3,1,sales representative,4,single,1569,18420,1,yes,12,3,0,0,2,4,0,0,0,2005,sales representative  -  sales,yes
29,no,n/a,991,n/a,5,3,n/a,1669,1,male,43,2,2,sales executive,2,divorced,4187,3356,1,yes,13,2,1,10,3,2,10,0,9,1994,n/a,yes
31,no,n/a,1112,n/a,5,4,life sciences,1673,1,female,67,3,2,sales executive,4,n/a,6477,22589,1,no,11,1,2,10,2,2,10,0,2,1992,n/a,yes
41,no,travel_rarely,1206,n/a,23,2,n/a,1678,4,male,80,3,3,sales executive,3,single,6477,11591,3,n/a,16,4,0,21,2,3,2,0,2,1982,n/a,yes
38,no,travel_rarely,1495,n/a,4,2,n/a,1000,4,female,87,3,1,laboratory technician,3,n/a,3306,26176,7,n/a,19,4,1,7,5,2,0,0,0,1985,n/a,yes
32,yes,travel_rarely,1259,n/a,2,4,life sciences,1000,4,male,95,3,1,laboratory technician,2,single,1393,24852,1,no,12,1,0,1,2,3,1,0,0,1991,n/a,yes
60,no,n/a,802,n/a,1,4,n/a,1697,3,male,92,1,3,healthcare representative,4,divorced,10883,20467,3,no,20,3,1,19,2,4,1,0,0,1963,n/a,no
24,yes,n/a,240,n/a,22,1,n/a,1714,4,male,58,1,1,human resources,3,married,6477,11585,1,no,11,3,1,1,2,3,1,0,0,1999,n/a,yes
40,no,travel_rarely,369,n/a,8,2,life sciences,1724,2,female,92,3,2,manufacturing director,1,n/a,6477,5041,2,yes,16,2,1,18,3,3,1,0,0,1983,n/a,yes
30,no,travel_rarely,793,n/a,21,1,n/a,1000,2,male,33,3,1,research scientist,4,married,2862,3811,1,no,12,2,1,10,2,2,10,0,8,1993,n/a,yes
47,no,non_travel,543,n/a,2,4,marketing,1731,3,male,87,3,2,sales executive,2,n/a,6477,3536,7,no,11,4,1,4,3,1,1,0,0,1976,n/a,yes
32,yes,travel_rarely,964,sales,1,2,n/a,1000,1,male,0,1,2,sales executive,2,single,6735,12147,6,n/a,15,2,0,10,2,3,0,0,0,1991,sales executive  -  sales,no
45,no,travel_rarely,176,n/a,41,3,life sciences,1744,41,female,56,1,3,human resources,3,married,9756,6595,4,n/a,21,3,2,9,2,4,5,0,3,1978,n/a,yes
34,no,n/a,181,n/a,2,4,n/a,1755,4,male,97,4,1,research scientist,4,married,6477,5586,0,yes,14,1,3,6,3,3,5,1,2,1989,n/a,no
33,yes,n/a,211,n/a,16,3,n/a,1758,1,female,74,3,3,sales executive,1,n/a,6477,10092,2,yes,20,3,0,11,2,2,0,0,0,1990,n/a,yes
31,yes,travel_rarely,1079,n/a,16,4,n/a,1761,1,male,70,3,3,sales executive,3,married,6477,19002,2,n/a,13,1,3,11,2,3,1,0,0,1992,n/a,yes
29,no,travel_rarely,590,n/a,4,3,technical degree,1000,4,female,91,2,1,research scientist,1,divorced,6477,10007,1,n/a,13,3,1,11,2,3,1,0,0,1994,n/a,yes
30,no,n/a,305,n/a,16,3,n/a,1763,3,male,58,4,2,healthcare representative,3,married,5294,9128,3,no,16,3,1,10,3,3,7,1,7,1993,n/a,no
38,no,travel_rarely,833,n/a,18,3,medical,1766,2,male,60,1,2,healthcare representative,4,married,6477,24539,3,n/a,16,3,1,11,2,3,1,1,0,1985,n/a,yes
43,yes,n/a,807,n/a,17,3,technical degree,1000,3,male,38,2,1,research scientist,3,n/a,2437,15587,9,yes,16,4,1,6,4,3,1,0,0,1980,n/a,no
55,no,travel_rarely,478,n/a,44,3,n/a,1000,3,male,60,2,5,research director,1,married,6477,19805,8,no,12,2,3,34,2,3,1,0,0,1968,n/a,no
21,yes,n/a,337,n/a,7,1,marketing,1000,2,male,31,3,1,sales representative,2,single,6477,4567,1,n/a,13,2,0,11,3,3,1,1,0,2002,n/a,yes
22,yes,travel_rarely,1294,n/a,45,1,medical,1783,3,female,79,3,1,laboratory technician,1,n/a,6477,15999,1,yes,17,3,0,1,6,3,1,0,0,2001,n/a,yes
37,no,travel_rarely,1239,n/a,8,2,other,1000,3,male,89,3,2,human resources,2,divorced,4071,12832,2,no,13,3,0,19,4,2,10,4,7,1986,n/a,yes
42,no,travel_rarely,1128,n/a,13,3,n/a,1000,2,male,95,4,2,healthcare representative,1,married,6477,5696,5,no,18,3,2,10,2,2,0,0,0,1981,n/a,no
18,no,n/a,1431,n/a,14,3,n/a,1839,2,female,33,3,1,research scientist,3,single,6477,8018,1,n/a,16,3,0,0,4,1,0,0,0,2005,n/a,yes
31,yes,travel_rarely,359,n/a,18,5,human resources,1842,4,male,89,4,1,human resources,1,married,2956,21495,0,no,17,3,0,2,4,3,1,0,0,1992,n/a,yes
36,no,travel_rarely,430,n/a,2,4,n/a,1847,4,female,73,3,2,research scientist,2,n/a,6477,19573,4,yes,22,4,1,11,2,3,1,0,0,1987,n/a,yes
32,no,travel_frequently,1318,n/a,10,4,marketing,1853,4,male,79,3,2,sales executive,4,n/a,4648,26075,8,n/a,13,3,0,11,2,4,0,0,0,1991,n/a,yes
29,no,n/a,726,n/a,29,1,life sciences,1000,4,male,93,1,2,healthcare representative,3,divorced,6477,21143,8,no,17,4,2,11,3,2,7,1,6,1994,n/a,no
42,no,travel_rarely,1142,n/a,8,3,n/a,1860,4,male,0,3,1,laboratory technician,3,n/a,6477,13624,4,no,13,4,0,11,3,3,0,0,0,1981,n/a,yes
29,no,travel_rarely,352,n/a,6,1,n/a,1865,4,male,87,2,1,human resources,2,married,2804,15434,1,no,11,4,0,11,3,3,1,0,0,1994,n/a,yes
29,yes,n/a,802,n/a,24,2,n/a,1000,4,male,73,2,1,research scientist,4,n/a,2439,14753,1,yes,24,2,0,1,3,2,1,1,0,1994,n/a,no
28,no,travel_rarely,1172,sales,3,3,medical,1875,2,female,78,3,1,sales representative,2,n/a,2856,3692,1,no,19,4,1,1,3,3,1,0,0,1995,sales representative  -  sales,yes
30,yes,n/a,945,n/a,9,3,n/a,1876,2,male,89,3,1,sales representative,4,n/a,6477,16019,1,n/a,13,3,0,11,3,2,1,0,0,1993,n/a,no
22,yes,travel_rarely,391,research & development,7,1,life sciences,1000,4,male,75,3,1,research scientist,2,single,6477,26092,1,n/a,23,1,0,1,2,3,1,0,0,2001,research scientist  -  research & development,yes
26,no,n/a,482,n/a,1,2,life sciences,1893,2,female,90,2,1,research scientist,3,n/a,2933,14908,1,yes,13,3,1,1,3,2,1,1,0,1997,n/a,no
44,no,travel_rarely,170,n/a,1,4,n/a,1903,2,male,78,4,2,healthcare representative,1,n/a,6477,9364,2,n/a,15,4,1,10,5,3,2,2,2,1979,n/a,yes
29,yes,travel_frequently,746,sales,24,3,technical degree,1928,3,male,45,4,1,sales representative,1,single,1091,10642,1,no,17,4,0,1,3,2,1,0,0,1994,sales representative  -  sales,yes
28,yes,travel_rarely,1475,n/a,13,2,marketing,1933,4,female,84,3,2,sales executive,3,n/a,6477,23352,3,yes,11,4,0,6,0,3,2,2,2,1995,n/a,yes
56,no,travel_rarely,1443,n/a,11,5,n/a,1935,4,female,89,2,2,sales executive,1,married,6477,20328,4,n/a,16,3,1,11,3,3,0,0,0,1967,n/a,yes
39,no,travel_rarely,867,n/a,9,2,n/a,1936,1,male,87,3,2,manufacturing director,1,married,5151,12315,1,no,25,4,1,10,3,3,10,7,9,1984,n/a,yes
58,no,n/a,605,n/a,21,3,n/a,1938,4,female,72,3,4,manager,4,n/a,6477,11761,4,yes,13,3,1,11,2,2,1,0,0,1965,n/a,yes
42,no,travel_rarely,419,sales,12,4,marketing,1943,2,male,77,3,2,sales executive,4,divorced,6477,2900,3,n/a,12,3,2,14,4,3,0,0,0,1981,sales executive  -  sales,no
27,yes,n/a,1337,n/a,22,3,n/a,1944,1,female,58,2,1,human resources,2,married,2863,19555,1,no,12,1,0,11,2,3,1,0,0,1996,n/a,no
38,no,travel_rarely,1404,n/a,1,3,n/a,1961,1,male,59,2,1,sales representative,1,single,2858,11473,4,n/a,14,1,0,20,3,2,1,0,0,1985,n/a,yes
32,no,n/a,1373,n/a,5,4,life sciences,1966,4,male,56,2,2,manufacturing director,4,n/a,6477,10138,8,no,24,2,0,11,1,3,1,0,0,1991,n/a,yes
31,no,n/a,1276,n/a,2,1,medical,1974,4,female,59,1,1,laboratory technician,4,n/a,1129,17536,1,n/a,11,3,3,11,4,3,1,0,0,1992,n/a,yes
25,no,travel_rarely,309,n/a,2,3,n/a,1000,3,female,82,3,1,human resources,2,n/a,6477,19655,4,no,14,3,0,6,3,3,2,1,2,1998,n/a,no
40,no,n/a,543,research & development,44,4,n/a,2012,1,male,83,3,1,laboratory technician,4,married,6477,4060,8,no,19,3,2,8,3,2,1,0,0,1983,laboratory technician  -  research & development,yes
39,no,non_travel,105,n/a,9,3,n/a,1000,4,male,87,3,5,manager,4,n/a,19431,15302,2,n/a,13,3,0,11,3,2,6,1,3,1984,n/a,no
23,yes,n/a,638,n/a,9,3,n/a,2023,4,male,33,3,1,sales representative,1,married,6477,26956,1,no,19,1,1,11,3,2,1,1,0,2000,n/a,no
35,no,travel_rarely,1146,n/a,26,4,life sciences,2040,3,female,31,3,3,human resources,4,single,6477,16642,1,yes,16,3,0,11,2,2,9,1,7,1988,n/a,no
34,no,travel_rarely,1440,n/a,7,2,technical degree,1541,2,male,55,3,1,sales representative,3,n/a,2308,4944,0,yes,25,2,1,12,4,3,11,5,7,1989,n/a,yes
28,no,non_travel,1103,n/a,16,3,medical,1947,3,male,49,3,1,research scientist,3,single,2144,2122,1,no,14,3,0,5,3,2,5,1,4,1995,n/a,no
29,no,n/a,136,n/a,1,3,life sciences,1954,1,male,89,3,2,healthcare representative,1,married,5373,6225,0,no,12,1,1,6,5,2,5,0,2,1994,n/a,no
58,yes,travel_rarely,147,n/a,23,4,medical,1000,4,female,94,3,3,healthcare representative,4,married,6477,3465,1,n/a,12,4,1,40,3,2,40,15,6,1965,n/a,yes
38,no,n/a,119,n/a,3,3,life sciences,307,1,male,76,3,3,sales executive,3,divorced,6477,9647,0,n/a,12,3,2,11,6,2,16,5,13,1985,n/a,yes
29,no,travel_frequently,1413,n/a,1,1,n/a,1000,2,female,42,3,3,sales executive,4,married,6477,6599,1,n/a,14,4,1,11,5,3,11,4,1,1994,n/a,yes
55,no,travel_rarely,452,n/a,1,3,medical,374,4,male,81,3,5,manager,1,single,19045,18938,0,n/a,14,3,0,37,2,3,36,4,13,1968,n/a,yes
41,no,n/a,334,n/a,2,4,n/a,1000,4,male,88,3,4,manager,2,n/a,16015,15896,1,n/a,19,2,0,11,2,3,22,0,4,1982,n/a,yes
39,no,travel_rarely,1132,research & development,1,3,n/a,1000,3,male,48,4,3,healthcare representative,4,n/a,9613,10942,0,no,17,1,3,19,5,2,18,3,7,1984,healthcare representative  -  research & development,yes
38,no,n/a,802,n/a,15,2,life sciences,1000,3,male,92,2,3,research director,4,n/a,11510,15682,0,n/a,14,2,1,11,3,3,11,2,9,1985,n/a,yes
43,no,n/a,982,n/a,12,3,n/a,1000,1,male,0,2,4,research director,2,n/a,6477,4345,1,no,11,3,1,11,3,2,25,3,9,1980,n/a,yes
31,no,n/a,480,n/a,7,2,n/a,524,2,female,31,3,2,manufacturing director,1,married,4306,4156,1,no,12,2,1,13,5,1,13,3,12,1992,n/a,yes
50,no,travel_rarely,1099,research & development,29,4,life sciences,569,2,male,88,2,4,manager,3,married,17046,9314,0,no,15,2,1,28,2,3,27,15,7,1973,manager  -  research & development,yes
33,no,non_travel,1038,sales,8,1,life sciences,1044,2,female,88,2,1,sales representative,4,n/a,6477,21437,0,n/a,19,4,0,11,2,2,2,2,2,1990,sales representative  -  sales,no
26,yes,n/a,342,n/a,2,3,life sciences,1053,1,male,57,3,1,research scientist,1,married,2042,15346,6,n/a,14,2,1,6,2,3,3,1,2,1997,n/a,yes
38,no,travel_frequently,1186,n/a,3,4,n/a,1000,3,male,44,3,1,research scientist,3,n/a,2821,2997,3,no,16,1,1,8,2,3,2,2,2,1985,n/a,no
46,no,n/a,430,n/a,1,4,medical,1069,4,male,40,3,5,research director,4,n/a,6477,21445,9,no,17,4,2,23,0,3,2,2,2,1977,n/a,yes
21,no,n/a,984,n/a,25,1,n/a,1131,4,female,70,2,1,research scientist,2,single,2070,25326,1,yes,11,3,0,2,6,4,2,2,2,2002,n/a,yes
31,no,travel_frequently,793,n/a,20,3,n/a,1135,3,male,67,4,1,sales representative,4,married,2791,21981,0,no,12,1,1,3,4,3,2,2,2,1992,n/a,no
35,no,n/a,1182,n/a,11,2,marketing,1000,4,male,54,3,2,sales executive,4,divorced,6477,18500,1,n/a,11,4,1,5,3,3,5,0,2,1988,n/a,yes
34,no,n/a,1003,n/a,2,2,n/a,1140,4,male,95,3,2,manufacturing director,3,single,6477,15834,2,no,11,4,0,11,3,2,3,0,2,1989,n/a,yes
33,yes,n/a,603,n/a,9,4,n/a,1157,1,female,77,3,2,sales executive,1,single,8224,18385,0,n/a,17,1,0,6,3,3,5,0,3,1990,n/a,yes
31,yes,n/a,874,research & development,15,3,medical,1160,3,male,72,3,1,laboratory technician,3,n/a,2610,6233,1,no,12,3,1,11,5,2,2,2,2,1992,laboratory technician  -  research & development,no
37,no,travel_rarely,367,n/a,25,2,n/a,1161,3,female,52,2,2,healthcare representative,4,n/a,5731,17171,7,no,13,3,2,9,2,3,6,1,3,1986,n/a,no
27,no,travel_rarely,199,n/a,6,3,n/a,1162,4,male,55,2,1,research scientist,3,married,2539,7950,1,no,13,3,1,4,0,3,4,2,2,1996,n/a,no
35,no,travel_frequently,802,n/a,4,4,other,1185,4,male,47,2,1,laboratory technician,4,married,2376,26537,1,n/a,13,2,1,2,2,4,2,2,2,1988,n/a,yes
56,no,n/a,718,n/a,4,4,n/a,1000,4,female,92,3,5,manager,1,divorced,6477,18575,4,no,13,4,1,28,2,3,5,4,2,1967,n/a,no
45,no,n/a,1457,research & development,7,3,medical,1195,1,female,83,3,1,research scientist,3,n/a,6477,20100,4,yes,19,3,1,11,2,2,3,0,2,1978,research scientist  -  research & development,yes
43,no,travel_rarely,244,n/a,2,3,life sciences,1778,2,male,97,3,1,human resources,4,n/a,3539,5033,0,no,13,2,0,11,5,3,9,1,8,1980,n/a,yes
31,no,travel_rarely,196,n/a,29,4,marketing,1000,1,female,91,2,2,sales executive,4,n/a,5468,13402,1,n/a,14,1,2,11,3,3,12,5,7,1992,n/a,yes
35,yes,n/a,303,n/a,27,3,n/a,1797,3,male,84,3,2,sales executive,4,n/a,5813,13492,1,n/a,18,4,0,11,2,3,10,7,7,1988,n/a,yes
35,no,non_travel,1180,research & development,2,2,medical,1804,2,male,90,3,2,manufacturing director,4,divorced,6477,24442,2,no,14,3,1,15,6,3,7,1,7,1988,manufacturing director  -  research & development,no
30,no,n/a,1092,n/a,47,3,medical,1816,47,female,64,3,3,manufacturing director,3,single,9667,2739,9,no,14,2,0,9,3,3,7,0,2,1993,n/a,no
46,yes,travel_rarely,261,n/a,21,2,medical,1821,4,female,66,3,2,healthcare representative,2,married,6477,10842,4,no,22,4,1,13,2,4,9,3,7,1977,n/a,no
45,no,non_travel,589,n/a,48,4,n/a,1000,48,female,67,3,2,sales executive,3,married,5154,19665,4,n/a,22,2,2,10,3,4,8,5,7,1978,n/a,yes
43,no,travel_frequently,1422,n/a,2,4,life sciences,1849,1,male,92,3,2,sales executive,4,married,5675,19246,1,n/a,20,3,1,7,5,3,7,7,7,1980,n/a,no
46,yes,n/a,802,n/a,10,3,life sciences,1869,3,female,64,3,3,sales executive,2,n/a,7314,14011,5,n/a,21,3,3,14,2,3,8,0,7,1977,n/a,no
40,no,travel_rarely,1137,research & development,1,4,n/a,1000,1,male,98,3,4,manager,1,n/a,6477,18991,2,n/a,11,1,1,22,3,2,19,11,16,1983,manager  -  research & development,yes
27,no,travel_rarely,511,sales,2,2,n/a,1898,1,female,89,4,2,sales executive,3,single,6477,26997,0,no,14,2,0,9,5,2,8,0,7,1996,sales executive  -  sales,yes
42,no,n/a,1396,n/a,6,3,medical,1911,3,male,83,3,3,research director,1,married,6477,14842,9,no,13,2,1,18,3,4,13,5,7,1981,n/a,no
26,no,travel_frequently,1096,n/a,6,3,other,1000,3,male,61,4,1,laboratory technician,4,married,6477,7102,0,no,18,1,1,8,3,3,7,7,7,1997,n/a,yes
28,no,travel_frequently,802,n/a,1,2,life sciences,1927,3,male,42,2,2,sales executive,4,married,6477,19255,1,n/a,12,3,1,7,2,3,7,0,7,1995,n/a,yes
31,no,travel_rarely,691,research & development,5,4,n/a,423,3,male,86,3,1,research scientist,4,married,6477,10077,0,n/a,12,3,1,11,4,3,5,0,3,1992,research scientist  -  research & development,yes
31,no,travel_rarely,106,n/a,2,3,human resources,424,1,male,62,2,2,human resources,1,n/a,6410,17822,3,no,12,4,0,11,1,3,2,1,0,1992,n/a,yes
31,no,n/a,802,research & development,2,4,n/a,1000,3,male,32,3,1,research scientist,4,n/a,6477,7747,0,n/a,18,2,1,3,2,1,2,2,2,1992,research scientist  -  research & development,yes
52,yes,n/a,723,n/a,8,4,medical,433,3,male,85,2,2,research scientist,2,n/a,4941,17747,2,no,15,1,0,11,3,2,8,7,7,1971,n/a,no
28,yes,n/a,1157,n/a,2,4,medical,440,1,male,84,1,1,research scientist,4,married,6477,24737,5,yes,13,4,0,11,4,2,3,2,2,1995,n/a,yes
47,no,travel_rarely,1482,n/a,5,5,n/a,447,4,male,42,3,5,research director,3,married,6477,16375,4,n/a,11,2,1,21,2,3,3,1,1,1976,n/a,yes
29,no,n/a,738,n/a,9,5,other,455,2,male,30,2,1,laboratory technician,4,n/a,3983,7621,0,no,17,3,0,4,2,2,3,2,2,1994,n/a,no
37,no,n/a,1192,n/a,5,2,medical,460,4,male,61,3,2,manufacturing director,4,n/a,6347,23177,7,no,16,3,2,8,2,2,6,0,4,1986,n/a,no
23,no,n/a,1309,n/a,22,1,n/a,465,3,male,83,3,1,research scientist,4,n/a,2904,16092,1,n/a,12,3,2,11,2,2,4,0,2,2000,n/a,no
42,no,travel_rarely,544,human resources,2,1,n/a,470,3,male,52,3,1,human resources,3,divorced,2696,24017,0,yes,11,3,1,4,5,3,3,1,0,1981,human resources  -  human resources,yes
30,no,n/a,641,sales,28,2,n/a,475,4,female,85,3,2,sales executive,3,n/a,6477,6069,7,n/a,12,2,1,4,2,4,2,2,2,1993,sales executive  -  sales,yes
21,yes,n/a,756,n/a,1,1,n/a,478,1,female,99,2,1,sales representative,2,single,2174,9150,1,n/a,11,3,0,3,3,3,3,1,2,2002,n/a,no
57,no,travel_rarely,593,n/a,1,4,medical,482,4,male,88,3,2,healthcare representative,3,n/a,6755,2967,2,no,11,3,0,11,2,3,3,1,2,1966,n/a,no
21,no,n/a,895,n/a,9,2,n/a,1000,1,male,39,3,1,sales representative,4,single,6477,2851,1,n/a,24,3,0,3,3,2,3,2,2,2002,n/a,yes
31,no,travel_rarely,408,n/a,9,4,life sciences,1000,3,male,42,2,1,research scientist,2,n/a,2657,7551,0,n/a,16,4,0,3,5,3,2,2,2,1992,n/a,no
29,no,n/a,1283,research & development,23,3,n/a,495,4,male,54,3,1,research scientist,4,n/a,6477,18168,9,no,16,4,0,6,4,3,3,1,2,1994,research scientist  -  research & development,yes
27,no,travel_rarely,1469,n/a,1,2,n/a,1000,4,male,82,3,1,laboratory technician,2,n/a,6477,17881,1,no,11,2,1,5,2,3,5,0,4,1996,n/a,yes
49,no,travel_rarely,1261,n/a,7,3,other,1000,2,male,31,2,3,healthcare representative,3,single,10965,12066,8,no,24,3,0,11,2,3,5,0,0,1974,n/a,no
36,no,travel_rarely,329,n/a,2,3,n/a,501,4,female,96,3,1,research scientist,3,married,2543,11868,4,no,13,2,1,11,3,3,2,2,2,1987,n/a,yes
34,yes,non_travel,1362,n/a,37,3,marketing,502,1,male,67,4,2,sales executive,4,n/a,5304,4652,8,yes,13,2,0,11,3,2,5,0,4,1989,n/a,yes
24,no,n/a,1371,n/a,32,4,marketing,507,4,female,77,3,2,sales executive,3,divorced,6477,5915,1,yes,12,4,1,11,2,4,5,0,3,1999,n/a,yes
42,no,n/a,201,n/a,1,4,n/a,517,2,female,95,3,1,laboratory technician,1,n/a,6477,20490,3,no,16,2,1,8,5,3,5,1,2,1981,n/a,yes
54,no,n/a,821,n/a,5,2,medical,522,1,male,86,3,5,research director,1,married,19406,8509,4,n/a,11,3,1,24,4,2,4,1,2,1969,n/a,yes
34,no,n/a,1381,n/a,4,4,n/a,523,3,female,72,3,2,sales executive,3,married,6538,12740,9,no,15,1,1,11,3,3,3,1,2,1989,n/a,yes
43,no,n/a,313,n/a,21,3,n/a,525,4,male,61,3,1,laboratory technician,4,n/a,2258,15238,7,n/a,20,1,1,11,1,3,3,1,2,1980,n/a,yes
43,no,travel_rarely,1473,n/a,8,4,other,526,3,female,74,3,2,healthcare representative,3,n/a,6477,2227,4,yes,14,4,0,11,3,3,5,0,2,1980,n/a,yes
31,no,travel_rarely,329,n/a,1,2,n/a,530,4,male,98,2,1,laboratory technician,1,married,2218,16193,1,no,12,3,1,4,3,2,4,3,2,1992,n/a,yes
25,yes,travel_rarely,688,n/a,3,3,medical,1000,1,male,91,3,1,laboratory technician,1,married,6477,9396,5,no,13,3,1,6,5,2,2,0,2,1998,n/a,yes
45,no,n/a,192,n/a,10,2,life sciences,544,1,male,69,3,1,research scientist,4,married,2654,9655,3,no,21,4,2,8,3,2,2,0,2,1978,n/a,yes
45,no,travel_rarely,1385,n/a,33,2,medical,1000,3,male,79,3,4,healthcare representative,4,married,6477,7501,0,yes,14,2,0,21,2,3,20,4,10,1978,n/a,yes
47,yes,non_travel,666,n/a,29,4,life sciences,376,1,male,88,3,3,manager,2,married,6477,10268,1,n/a,12,4,1,11,2,2,10,9,9,1976,n/a,no
35,no,n/a,1315,n/a,38,3,life sciences,381,2,female,71,4,3,manager,2,divorced,6477,19100,7,n/a,18,2,1,10,6,2,7,6,2,1988,n/a,yes
29,no,travel_frequently,442,n/a,2,2,n/a,388,2,male,44,3,2,sales executive,4,single,6477,20260,1,n/a,18,1,0,11,3,2,10,0,9,1994,n/a,yes
55,no,travel_rarely,147,research & development,17,2,technical degree,389,17,male,37,3,2,laboratory technician,4,married,6477,15972,3,n/a,19,4,1,12,4,3,10,0,8,1968,laboratory technician  -  research & development,yes
26,yes,travel_rarely,950,n/a,4,4,n/a,401,4,male,48,2,2,sales executive,4,single,5828,8450,1,n/a,12,2,0,11,0,2,8,7,4,1997,n/a,yes
31,no,travel_rarely,218,n/a,7,3,technical degree,416,2,male,100,4,2,sales executive,4,n/a,6477,12241,4,n/a,11,2,1,10,3,2,8,7,7,1992,n/a,no
43,no,travel_frequently,802,n/a,10,4,life sciences,430,3,female,33,3,1,laboratory technician,4,n/a,2455,10675,0,no,19,1,0,11,5,3,8,1,7,1980,n/a,no
31,no,travel_rarely,691,n/a,7,3,marketing,438,4,male,73,3,2,sales executive,4,n/a,6477,7143,4,n/a,12,4,3,13,3,3,7,1,7,1992,n/a,yes
32,no,n/a,1018,n/a,2,4,medical,1000,1,female,74,4,2,research scientist,4,single,5055,10557,7,n/a,16,3,0,11,0,2,7,0,7,1991,n/a,no
33,no,n/a,802,n/a,10,3,n/a,446,2,male,46,2,2,sales executive,4,n/a,4682,4317,3,no,14,3,0,11,6,2,7,0,1,1990,n/a,yes
43,no,travel_frequently,559,research & development,30,4,life sciences,448,3,female,82,2,2,laboratory technician,3,divorced,5257,6227,1,no,11,2,1,9,3,4,9,0,0,1980,laboratory technician  -  research & development,no
29,yes,travel_rarely,318,n/a,8,4,n/a,454,2,male,77,1,1,laboratory technician,1,n/a,2119,4759,1,n/a,11,4,0,7,4,2,7,0,7,1994,n/a,yes
27,no,n/a,1130,sales,12,4,n/a,458,2,female,56,3,2,sales executive,2,n/a,6477,3415,1,no,18,1,1,8,3,3,8,0,7,1996,sales executive  -  sales,yes
29,no,travel_rarely,144,n/a,10,1,n/a,1000,4,female,39,2,2,sales executive,2,divorced,6477,11866,1,yes,14,1,2,7,2,3,7,1,7,1994,n/a,yes
37,no,n/a,1319,n/a,6,3,medical,1000,3,male,51,4,2,research scientist,1,divorced,5974,17001,4,n/a,13,1,2,13,2,3,7,6,7,1986,n/a,yes
