,id,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_18,overtime,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,same_as_monthly_income,date_birth,salary,role_department,number_children,remote_work
1395,1395,27,no,travel_rarely,0,no aplica,11,1,life sciences,1,14340,2,0,91,3,1, laboratory technician ,1,married,0,7679,0,N/A,N/A,14,3,2,80,0,6,3,4,5,,1,4,,1996,1000000000$,,,0
1396,1396,39,yes,no aplica,0,no aplica,2,3,no aplica,1,14580,1,1,54,2,1, laboratory technician ,1,single,0,17181,2,N/A,Yes,23,4,2,0,0,11,2,4,1,,0,0,,1984,1000000000$,,,1
1397,1397,44,no,travel_frequently,0,no aplica,1,5,marketing,1,14810,1,1,79,3,2, sales executive ,3,married,0,9282,7,N/A,N/A,12,0,3,0,1,11,4,2,1,,0,0,"4768,0",1979,1000000000$,,,False
1398,1398,30,no,no aplica,0, research & development ,-25,3,no aplica,1,14820,25,0,0,3,1, research scientist ,3,no aplica,0,7152,1,Yes,N/A,13,3,2,80,2,1,2,2,1,,0,0,"1274,0",1993,1000000000$, rESeaRch SCIeNTIST  -  Research & Development ,,False
1399,1399,35,no,travel_rarely,0,no aplica,-26,1,life sciences,1,0,4,0,76,3,1, sales representative ,3,no aplica,0,16192,1,N/A,No,13,0,1,0,1,1,3,3,1,"0,0",0,0,"2404,0",1988,1000000000$,,,1
1400,1400,24,yes,travel_frequently,0,no aplica,9,3,no aplica,1,14940,2,0,89,3,1, laboratory technician ,1,no aplica,0,16998,2,N/A,N/A,11,3,3,0,0,0,2,2,0,,0,0,,1999,1000000000$,,,False
1401,1401,24,no,no aplica,0,no aplica,13,2,no aplica,1,0,4,1,78,3,1, sales representative ,2,married,0,7103,1,Yes,N/A,13,3,3,80,1,1,2,0,1,,0,0,"2033,0",1999,1000000000$,,,True
1402,1402,28,yes,no aplica,0,no aplica,2,2,medical,1,15040,3,0,0,2,1, laboratory technician ,1,single,0,5355,7,N/A,No,11,0,3,0,0,8,2,2,0,,0,0,"2561,0",1995,1000000000$,,,True
1403,1403,28,no,travel_rarely,0,no aplica,1,3,life sciences,1,0,1,0,72,2,1, research scientist ,3,no aplica,0,12530,1,Yes,N/A,14,3,4,0,1,1,2,1,1,,0,0,"1563,0",1995,1000000000$,,,False
1404,1404,33,no,no aplica,0,no aplica,8,5,no aplica,1,15150,4,0,69,3,2, healthcare representative ,3,no aplica,0,22049,2,Yes,N/A,17,3,1,0,0,14,6,3,0,,0,0,"6388,0",1990,1000000000$,,,Yes
1405,1405,39,no,travel_rarely,0,no aplica,6,3,no aplica,1,15250,2,1,32,3,3, manufacturing director ,2,single,0,9150,4,Yes,N/A,18,0,4,0,0,9,3,3,2,,2,2,"8376,0",1984,1000000000$,,,False
1406,1406,42,no,no aplica,0,no aplica,2,3,medical,1,15420,3,0,68,2,1, laboratory technician ,2,married,0,24052,4,Yes,N/A,14,0,2,0,1,0,3,0,1,,0,0,"4841,0",1981,1000000000$,,,True
1407,1407,29,no,travel_rarely,0,no aplica,9,3,no aplica,1,15580,3,0,91,4,1, research scientist ,3,married,0,22376,6,N/A,No,18,3,1,0,2,0,2,2,1,"0,0",0,0,,1994,1000000000$,,,0
1408,1408,35,no,travel_rarely,0,no aplica,1,3,no aplica,1,15640,4,0,68,2,1, laboratory technician ,1,no aplica,0,21731,1,N/A,No,19,3,2,0,0,0,3,3,3,,1,2,,1988,1000000000$,,,0
1409,1409,35,yes,travel_rarely,0,no aplica,-14,3,no aplica,1,0,14,1,69,3,1, laboratory technician ,1,no aplica,0,26619,1,N/A,N/A,12,3,4,0,1,1,2,3,1,,0,0,"2074,0",1988,1000000000$,,,1
1410,1410,34,no,no aplica,0,no aplica,-13,4,medical,1,15770,13,0,35,3,1, research scientist ,4,single,0,22061,1,Yes,N/A,13,3,3,0,0,0,4,0,1,,0,0,"2972,0",1989,1000000000$,,,0
1411,1411,26,no,travel_rarely,0,no aplica,3,3,no aplica,1,15810,1,1,89,3,1, research scientist ,4,no aplica,0,11133,1,Yes,N/A,21,4,1,0,0,1,5,3,1,,0,0,,1997,1000000000$,,,True
1412,1412,36,no,travel_rarely,0,no aplica,1,4,life sciences,1,0,2,1,73,3,2, sales executive ,3,single,0,21447,6,N/A,No,13,3,1,0,0,0,5,3,1,,0,0,"6815,0",1987,1000000000$,,,1
1413,1413,50,no,no aplica,0,no aplica,-24,3,marketing,1,15910,24,0,59,3,5, manager ,3,marreid,0,19519,4,Yes,Yes,16,0,3,80,1,0,2,3,1,,0,0,,1973,1000000000$,,,False
1414,1414,42,no,travel_rarely,0,no aplica,9,2,no aplica,1,0,4,0,93,2,5, manager ,4,no aplica,0,26362,8,N/A,No,22,4,4,0,0,24,2,3,1,,0,1,,1981,1000000000$,,,False
1415,1415,35,no,no aplica,0,no aplica,7,2,life sciences,1,16010,3,0,63,2,1, laboratory technician ,4,no aplica,0,7713,1,N/A,No,18,3,4,0,1,0,5,2,1,,0,1,"2690,0",1988,1000000000$,,,0
1416,1416,46,no,travel_rarely,0,no aplica,1,4,life sciences,1,16020,4,0,56,4,4, manager ,1,no aplica,0,3156,1,Yes,N/A,15,3,2,80,0,27,5,1,26,,0,12,"17567,0",1977,1000000000$,,,0
1417,1417,18,yes,travel_frequently,0, sales ,3,2,medical,1,16240,2,1,70,3,1, sales representative ,4,single,0,18420,1,N/A,Yes,12,3,3,80,0,0,2,4,0,,0,0,"1569,0",2005,1000000000$, SALEs REpRESentatIve  -  Sales ,,True
1418,1418,29,no,no aplica,0,no aplica,5,3,no aplica,1,16690,1,0,43,2,2, sales executive ,2,divorced,0,3356,1,N/A,Yes,13,0,2,0,1,10,3,2,10,,0,9,"4187,0",1994,1000000000$,,,True
1419,1419,31,no,no aplica,0,no aplica,5,4,life sciences,1,16730,1,1,67,3,2, sales executive ,4,no aplica,0,22589,1,N/A,No,11,3,1,0,2,10,2,0,10,,0,2,,1992,1000000000$,,,Yes
1420,1420,41,no,travel_rarely,0,no aplica,23,2,no aplica,1,16780,4,0,80,3,3, sales executive ,3,single,0,11591,3,N/A,N/A,16,3,4,0,0,21,2,3,2,,0,2,,1982,1000000000$,,,True
1421,1421,38,no,travel_rarely,0,no aplica,4,2,no aplica,1,0,4,1,87,3,1, laboratory technician ,3,no aplica,0,26176,7,N/A,N/A,19,3,4,0,1,7,5,0,0,,0,0,"3306,0",1985,1000000000$,,,Yes
1422,1422,32,yes,travel_rarely,0,no aplica,2,4,life sciences,1,0,4,0,95,3,1, laboratory technician ,2,single,0,24852,1,N/A,No,12,3,1,0,0,1,2,3,1,,0,0,"1393,0",1991,1000000000$,,,1
1423,1423,60,no,no aplica,0,no aplica,1,4,no aplica,1,16970,3,0,92,1,3, healthcare representative ,4,divorced,0,20467,3,N/A,No,20,4,3,0,1,19,2,4,1,,0,0,"10883,0",1963,1000000000$,,,0
1424,1424,24,yes,no aplica,0,no aplica,22,1,no aplica,1,17140,4,0,58,1,1, human resources ,3,married,0,11585,1,N/A,No,11,0,3,0,1,1,2,3,1,,0,0,,1999,1000000000$,,,Yes
1425,1425,40,no,travel_rarely,0,no aplica,8,2,life sciences,1,17240,2,1,92,3,2, manufacturing director ,1,no aplica,0,5041,2,N/A,Yes,16,3,2,80,1,18,3,3,1,,0,0,,1983,1000000000$,,,True
1426,1426,30,no,travel_rarely,0,no aplica,-21,1,no aplica,1,0,2,0,33,3,1, research scientist ,4,married,0,3811,1,Yes,No,12,3,2,80,1,10,2,2,10,,0,8,"2862,0",1993,1000000000$,,,1
1427,1427,47,no,non-travel,0,no aplica,2,4,marketing,1,17310,3,0,87,3,2, sales executive ,2,no aplica,0,3536,7,Yes,No,11,3,4,0,1,4,3,1,1,,0,0,,1976,1000000000$,,,True
1428,1428,32,yes,travel_rarely,0, sales ,1,2,no aplica,1,0,1,0,0,1,2, sales executive ,2,single,0,12147,6,N/A,N/A,15,3,2,80,0,10,2,3,0,,0,0,"6735,0",1991,1000000000$, SalES eXecUTiVE  -  Sales ,,0
1429,1429,45,no,travel_rarely,0,no aplica,-41,3,life sciences,1,17440,41,1,56,1,3, human resources ,3,marreid,0,6595,4,N/A,N/A,21,4,3,0,2,9,2,4,5,,0,3,"9756,0",1978,1000000000$,,,Yes
1430,1430,34,no,no aplica,0,no aplica,2,4,no aplica,1,17550,4,0,97,4,1, research scientist ,4,married,0,5586,0,N/A,Yes,14,3,1,80,3,6,3,3,5,,1,2,,1989,1000000000$,,,0
1431,1431,33,yes,no aplica,0,no aplica,16,3,no aplica,1,17580,1,1,74,3,3, sales executive ,1,no aplica,0,10092,2,N/A,Yes,20,4,3,80,0,0,2,2,0,,0,0,,1990,1000000000$,,,True
1432,1432,31,yes,travel_rarely,0,no aplica,16,4,no aplica,1,17610,1,0,70,3,3, sales executive ,3,married,0,19002,2,N/A,N/A,13,3,1,0,3,0,2,3,1,,0,0,,1992,1000000000$,,,True
1433,1433,29,no,travel_rarely,0,no aplica,4,3,technical degree,1,0,4,1,91,2,1, research scientist ,1,divorced,0,10007,1,N/A,N/A,13,3,3,0,1,0,2,3,1,,0,0,,1994,1000000000$,,,Yes
1434,1434,30,no,no aplica,0,no aplica,16,3,no aplica,1,17630,3,0,58,4,2, healthcare representative ,3,married,0,9128,3,Yes,No,16,3,3,0,1,10,3,3,7,,1,7,"5294,0",1993,1000000000$,,,False
1435,1435,38,no,travel_rarely,0,no aplica,18,3,medical,1,17660,2,0,60,1,2, healthcare representative ,4,married,0,24539,3,N/A,N/A,16,3,3,0,1,0,2,3,1,,1,0,,1985,1000000000$,,,1
1436,1436,43,yes,no aplica,0,no aplica,17,3,technical degree,1,0,3,0,38,2,1, research scientist ,3,no aplica,0,15587,9,N/A,Yes,16,3,4,0,1,6,4,3,1,,0,0,"2437,0",1980,1000000000$,,,False
1437,1437,55,no,travel_rarely,0,no aplica,-44,3,no aplica,1,0,3,0,60,2,5, research director ,1,married,0,19805,8,N/A,No,12,3,2,0,3,34,2,3,1,,0,0,,1968,1000000000$,,,False
1438,1438,21,yes,no aplica,0,no aplica,7,1,marketing,1,0,2,0,31,3,1, sales representative ,2,single,0,4567,1,N/A,N/A,13,3,2,0,0,0,3,3,1,,1,0,,2002,1000000000$,,,Yes
1439,1439,22,yes,travel_rarely,0,no aplica,-45,1,medical,1,17830,3,1,79,3,1, laboratory technician ,1,no aplica,0,15999,1,N/A,Yes,17,3,3,0,0,1,6,3,1,,0,0,,2001,1000000000$,,,Yes
1440,1440,37,no,travel_rarely,0,no aplica,8,2,other,1,0,3,0,89,3,2, human resources ,2,divorced,0,12832,2,Yes,No,13,3,3,0,0,19,4,2,10,,4,7,"4071,0",1986,1000000000$,,,1
1441,1441,42,no,travel_rarely,0,no aplica,13,3,no aplica,1,0,2,0,95,4,2, healthcare representative ,1,married,0,5696,5,N/A,No,18,0,3,0,2,10,2,2,0,,0,0,,1981,1000000000$,,,False
1442,1442,18,no,no aplica,0,no aplica,14,3,no aplica,1,18390,2,1,33,3,1, research scientist ,3,single,0,8018,1,N/A,N/A,16,3,3,80,0,0,4,1,0,,0,0,,2005,1000000000$,,,True
1443,1443,31,yes,travel_rarely,0,no aplica,18,5,human resources,1,18420,4,0,89,4,1, human resources ,1,married,0,21495,0,N/A,No,17,3,3,0,0,2,4,3,1,,0,0,"2956,0",1992,1000000000$,,,True
1444,1444,36,no,travel_rarely,0,no aplica,2,4,no aplica,1,18470,4,1,73,3,2, research scientist ,2,no aplica,0,19573,4,Yes,Yes,22,4,4,0,1,0,2,3,1,,0,0,,1987,1000000000$,,,Yes
1445,1445,32,no,travel_frequently,0,no aplica,10,4,marketing,1,18530,4,0,79,3,2, sales executive ,4,no aplica,0,26075,8,N/A,N/A,13,3,3,0,0,0,2,4,0,,0,0,"4648,0",1991,1000000000$,,,1
1446,1446,29,no,no aplica,0,no aplica,29,1,life sciences,1,0,4,0,93,1,2, healthcare representative ,3,divorced,0,21143,8,Yes,No,17,0,4,0,2,11,3,0,7,,1,6,,1994,1000000000$,,,0
1447,1447,42,no,travel_rarely,0,no aplica,8,3,no aplica,1,18600,4,0,0,3,1, laboratory technician ,3,no aplica,0,13624,4,N/A,No,13,0,4,0,0,0,3,3,0,,0,0,,1981,1000000000$,,,Yes
1448,1448,29,no,travel_rarely,0,no aplica,6,1,no aplica,1,18650,4,0,87,2,1, human resources ,2,married,0,15434,1,N/A,No,11,3,4,80,0,0,3,3,1,,0,0,"2804,0",1994,1000000000$,,,Yes
1449,1449,29,yes,no aplica,0,no aplica,24,2,no aplica,1,0,4,0,73,2,1, research scientist ,4,no aplica,0,14753,1,Yes,Yes,24,0,2,80,0,1,3,2,1,,1,0,"2439,0",1994,1000000000$,,,0
1450,1450,28,no,travel_rarely,0, sales ,3,3,medical,1,18750,2,1,78,3,1, sales representative ,2,no aplica,0,3692,1,Yes,No,19,3,4,0,1,1,3,3,1,,0,0,"2856,0",1995,1000000000$, SaLes REPREseNtATive  -  Sales ,,1
1451,1451,30,yes,no aplica,0,no aplica,9,3,no aplica,1,18760,2,0,89,3,1, sales representative ,4,no aplica,0,16019,1,Yes,N/A,13,3,3,80,0,0,3,2,1,,0,0,,1993,1000000000$,,,False
1452,1452,22,yes,travel_rarely,0, research & development ,7,1,life sciences,1,0,4,0,75,3,1, research scientist ,2,single,0,26092,1,N/A,N/A,23,4,1,80,0,1,2,3,1,,0,0,,2001,1000000000$, ReSeArch sCIEnTiSt  -  Research & Development ,,Yes
1453,1453,26,no,no aplica,0,no aplica,1,2,life sciences,1,18930,2,1,90,2,1, research scientist ,3,no aplica,0,14908,1,Yes,Yes,13,3,3,0,1,1,3,2,1,,1,0,"2933,0",1997,1000000000$,,,0
1454,1454,44,no,travel_rarely,0,no aplica,1,4,no aplica,1,19030,2,0,78,4,2, healthcare representative ,1,no aplica,0,9364,2,N/A,N/A,15,3,4,0,1,10,5,3,2,"0,0",2,2,,1979,1000000000$,,,True
1455,1455,29,yes,travel_frequently,0, sales ,24,3,technical degree,1,19280,3,0,45,4,1, sales representative ,1,single,0,10642,1,N/A,No,17,3,4,0,0,1,3,0,1,,0,0,"1091,0",1994,1000000000$, sales REPReSeNtAtIVe  -  Sales ,,1
1456,1456,28,yes,travel_rarely,0,no aplica,13,2,marketing,1,19330,4,1,84,3,2, sales executive ,3,no aplica,0,23352,3,Yes,Yes,11,3,4,0,0,6,0,3,2,,2,2,,1995,1000000000$,,,Yes
1457,1457,56,no,travel_rarely,0,no aplica,11,5,no aplica,1,19350,4,1,89,2,2, sales executive ,1,married,0,20328,4,N/A,N/A,16,3,3,0,1,0,3,3,0,,0,0,,1967,1000000000$,,,Yes
1458,1458,39,no,travel_rarely,0,no aplica,9,2,no aplica,1,19360,1,0,87,3,2, manufacturing director ,1,married,0,12315,1,N/A,No,25,4,4,80,1,10,3,3,10,,7,9,"5151,0",1984,1000000000$,,,True
1459,1459,58,no,no aplica,0,no aplica,21,3,no aplica,1,19380,4,1,72,3,4, manager ,4,no aplica,0,11761,4,N/A,Yes,13,3,3,0,1,0,2,2,1,,0,0,,1965,1000000000$,,,Yes
1460,1460,42,no,travel_rarely,0, sales ,12,4,marketing,1,19430,2,0,77,3,2, sales executive ,4,divorced,0,2900,3,N/A,N/A,12,0,3,0,2,14,4,3,0,,0,0,,1981,1000000000$, sAles execUtIve  -  Sales ,,False
1461,1461,27,yes,no aplica,0,no aplica,22,3,no aplica,1,19440,1,1,58,2,1, human resources ,2,married,0,19555,1,Yes,No,12,3,1,0,0,0,2,3,1,,0,0,"2863,0",1996,1000000000$,,,False
1462,1462,38,no,travel_rarely,0,no aplica,1,3,no aplica,1,19610,1,0,59,2,1, sales representative ,1,single,0,11473,4,N/A,N/A,14,3,1,0,0,20,3,2,1,,0,0,"2858,0",1985,1000000000$,,,1
1463,1463,32,no,no aplica,0,no aplica,5,4,life sciences,1,19660,4,0,56,2,2, manufacturing director ,4,no aplica,0,10138,8,N/A,No,24,4,2,0,0,0,1,3,1,,0,0,,1991,1000000000$,,,True
1464,1464,31,no,no aplica,0,no aplica,2,1,medical,1,19740,4,1,59,1,1, laboratory technician ,4,no aplica,0,17536,1,Yes,N/A,11,3,3,0,3,0,4,3,1,,0,0,"1129,0",1992,1000000000$,,,Yes
1465,1465,25,no,travel_rarely,0,no aplica,2,3,no aplica,1,0,3,1,82,3,1, human resources ,2,no aplica,0,19655,4,Yes,No,14,3,3,80,0,6,3,3,2,,1,2,,1998,1000000000$,,,0
1466,1466,40,no,no aplica,0, research & development ,-44,4,no aplica,1,20120,1,0,83,3,1, laboratory technician ,4,married,0,4060,8,N/A,No,19,3,3,0,2,8,3,2,1,,0,0,,1983,1000000000$, LABOrATORy tEChNiCIaN  -  Research & Development ,,True
1467,1467,39,no,non-travel,0,no aplica,9,3,no aplica,1,0,4,0,87,3,5, manager ,4,no aplica,0,15302,2,N/A,N/A,13,3,3,0,0,0,3,2,6,,1,3,"19431,0",1984,1000000000$,,,False
1468,1468,23,yes,no aplica,0,no aplica,9,3,no aplica,1,20230,4,0,33,3,1, sales representative ,1,married,0,26956,1,N/A,No,19,3,1,0,1,0,3,0,1,,1,0,,2000,1000000000$,,,False
1469,1469,35,no,travel_rarely,0,no aplica,26,4,life sciences,1,20400,3,1,31,3,3, human resources ,4,single,0,16642,1,N/A,Yes,16,3,3,0,0,0,2,0,9,,1,7,,1988,1000000000$,,,0
1470,1470,34,no,travel_rarely,0,no aplica,7,2,technical degree,1,15410,2,0,55,3,1, sales representative ,3,no aplica,0,4944,0,N/A,Yes,25,4,2,0,1,12,4,3,11,,5,7,"2308,0",1989,1000000000$,,,1
1471,1471,28,no,non-travel,0,no aplica,16,3,medical,1,19470,3,0,49,3,1, research scientist ,3,single,0,2122,1,N/A,No,14,3,3,0,0,5,3,2,5,,1,4,"2144,0",1995,1000000000$,,,False
1472,1472,29,no,no aplica,0,no aplica,1,3,life sciences,1,19540,1,0,89,3,2, healthcare representative ,1,married,0,6225,0,Yes,No,12,3,1,0,1,6,5,2,5,,0,2,"5373,0",1994,1000000000$,,,0
1473,1473,58,yes,travel_rarely,0,no aplica,23,4,medical,1,0,4,1,94,3,3, healthcare representative ,4,married,0,3465,1,N/A,N/A,12,3,4,0,1,40,3,2,40,,15,6,,1965,1000000000$,,,1
1474,1474,38,no,no aplica,0,no aplica,3,3,life sciences,1,3070,1,0,76,3,3, sales executive ,3,divorced,0,9647,0,Yes,N/A,12,3,3,0,2,0,6,2,16,,5,13,,1985,1000000000$,,,Yes
1475,1475,29,no,travel_frequently,0,no aplica,1,1,no aplica,1,0,2,1,42,3,3, sales executive ,4,married,0,6599,1,Yes,N/A,14,3,4,0,1,11,5,3,11,,4,1,,1994,1000000000$,,,Yes
1476,1476,55,no,travel_rarely,0,no aplica,1,3,medical,1,3740,4,0,81,3,5, manager ,1,single,0,18938,0,Yes,N/A,14,3,3,0,0,37,2,3,36,,4,13,"19045,0",1968,1000000000$,,,Yes
1477,1477,41,no,no aplica,0,no aplica,2,4,no aplica,1,0,4,0,88,3,4, manager ,2,no aplica,0,15896,1,N/A,N/A,19,3,2,0,0,0,2,3,22,,0,4,"16015,0",1982,1000000000$,,,1
1478,1478,39,no,travel_rarely,0, research & development ,1,3,no aplica,1,0,3,0,48,4,3, healthcare representative ,4,no aplica,0,10942,0,N/A,No,17,0,1,80,3,19,5,2,18,,3,7,"9613,0",1984,1000000000$, hEalthCarE REPResEnTaTive  -  Research & Development ,,1
1479,1479,38,no,no aplica,0,no aplica,15,2,life sciences,1,0,3,0,92,2,3, research director ,4,no aplica,0,15682,0,N/A,N/A,14,3,2,0,1,0,3,3,11,,2,9,"11510,0",1985,1000000000$,,,True
1480,1480,43,no,no aplica,0,no aplica,12,3,no aplica,1,0,1,0,0,2,4, research director ,2,no aplica,0,4345,1,N/A,No,11,3,3,80,1,0,3,0,25,,3,9,,1980,1000000000$,,,1
1481,1481,31,no,no aplica,0,no aplica,7,2,no aplica,1,5240,2,1,31,3,2, manufacturing director ,1,married,0,4156,1,N/A,No,12,3,2,80,1,13,5,1,13,,3,12,"4306,0",1992,1000000000$,,,Yes
1482,1482,50,no,travel_rarely,0, research & development ,29,4,life sciences,1,5690,2,0,88,2,4, manager ,3,married,0,9314,0,Yes,No,15,3,2,0,1,28,2,3,27,,15,7,"17046,0",1973,1000000000$, mANagER  -  Research & Development ,,Yes
1483,1483,33,no,non-travel,0, sales ,8,1,life sciences,1,10440,2,1,88,2,1, sales representative ,4,no aplica,0,21437,0,Yes,N/A,19,3,4,0,0,0,2,2,2,,2,2,,1990,1000000000$, sales repResENTaTiVE  -  Sales ,,0
1484,1484,26,yes,no aplica,0,no aplica,2,3,life sciences,1,10530,1,0,57,3,1, research scientist ,1,married,0,15346,6,Yes,N/A,14,3,2,0,1,6,2,3,3,,1,2,"2042,0",1997,1000000000$,,,Yes
1485,1485,38,no,travel_frequently,0,no aplica,3,4,no aplica,1,0,3,0,44,3,1, research scientist ,3,no aplica,0,2997,3,Yes,No,16,3,1,0,1,8,2,3,2,,2,2,"2821,0",1985,1000000000$,,,False
1486,1486,46,no,no aplica,0,no aplica,1,4,medical,1,10690,4,0,40,3,5, research director ,4,no aplica,0,21445,9,N/A,No,17,3,4,80,2,23,0,3,2,,2,2,,1977,1000000000$,,,1
1487,1487,21,no,no aplica,0,no aplica,-25,1,no aplica,1,11310,4,1,70,2,1, research scientist ,2,single,0,25326,1,Yes,Yes,11,3,3,80,0,2,6,4,2,,2,2,"2070,0",2002,1000000000$,,,1
1488,1488,31,no,travel_frequently,0,no aplica,20,3,no aplica,1,11350,3,0,67,4,1, sales representative ,4,married,0,21981,0,N/A,No,12,0,1,0,1,3,4,3,2,,2,2,"2791,0",1992,1000000000$,,,False
1489,1489,35,no,no aplica,0,no aplica,11,2,marketing,1,0,4,0,54,3,2, sales executive ,4,divorced,0,18500,1,N/A,N/A,11,3,4,0,1,5,3,3,5,,0,2,,1988,1000000000$,,,Yes
1490,1490,34,no,no aplica,0,no aplica,2,2,no aplica,1,11400,4,0,95,3,2, manufacturing director ,3,single,0,15834,2,N/A,No,11,3,4,80,0,0,3,0,3,,0,2,,1989,1000000000$,,,1
1491,1491,33,yes,no aplica,0,no aplica,9,4,no aplica,1,11570,1,1,77,3,2, sales executive ,1,single,0,18385,0,N/A,N/A,17,3,1,0,0,6,3,3,5,,0,3,"8224,0",1990,1000000000$,,,Yes
1492,1492,31,yes,no aplica,0, research & development ,15,3,medical,1,11600,3,0,72,3,1, laboratory technician ,3,no aplica,0,6233,1,N/A,No,12,3,3,0,1,0,5,2,2,,2,2,"2610,0",1992,1000000000$, laboRAToRY tEChniCIAN  -  Research & Development ,,False
1493,1493,37,no,travel_rarely,0,no aplica,25,2,no aplica,1,11610,3,1,52,2,2, healthcare representative ,4,no aplica,0,17171,7,Yes,No,13,3,3,0,2,9,2,3,6,,1,3,"5731,0",1986,1000000000$,,,0
1494,1494,27,no,travel_rarely,0,no aplica,6,3,no aplica,1,11620,4,0,55,2,1, research scientist ,3,married,0,7950,1,Yes,No,13,0,3,0,1,4,0,3,4,"2,0",2,2,"2539,0",1996,1000000000$,,,0
1495,1495,35,no,travel_frequently,0,no aplica,4,4,other,1,11850,4,0,47,2,1, laboratory technician ,4,married,0,26537,1,N/A,N/A,13,3,2,0,1,2,2,4,2,,2,2,"2376,0",1988,1000000000$,,,True
1496,1496,56,no,no aplica,0,no aplica,4,4,no aplica,1,0,4,1,92,3,5, manager ,1,divorced,0,18575,4,Yes,No,13,3,4,0,1,28,2,3,5,,4,2,,1967,1000000000$,,,False
1497,1497,45,no,no aplica,0, research & development ,7,3,medical,1,11950,1,1,83,3,1, research scientist ,3,no aplica,0,20100,4,N/A,Yes,19,3,3,0,1,0,2,0,3,,0,2,,1978,1000000000$, resEaRcH sCIeNTisT  -  Research & Development ,,Yes
1498,1498,43,no,travel_rarely,0,no aplica,2,3,life sciences,1,17780,2,0,97,3,1, human resources ,4,no aplica,0,5033,0,Yes,No,13,3,2,80,0,0,5,3,9,,1,8,"3539,0",1980,1000000000$,,,True
1499,1499,31,no,travel_rarely,0,no aplica,29,4,marketing,1,0,1,1,91,2,2, sales executive ,4,no aplica,0,13402,1,N/A,N/A,14,3,1,0,2,0,3,3,12,,5,7,"5468,0",1992,1000000000$,,,1
1500,1500,35,yes,no aplica,0,no aplica,27,3,no aplica,1,17970,3,0,84,3,2, sales executive ,4,no aplica,0,13492,1,N/A,N/A,18,3,4,80,0,0,2,3,10,,7,7,"5813,0",1988,1000000000$,,,1
1501,1501,35,no,non-travel,0, research & development ,2,2,medical,1,18040,2,0,90,3,2, manufacturing director ,4,divorced,0,24442,2,N/A,No,14,3,3,0,1,15,6,3,7,,1,7,,1988,1000000000$, maNuFAcTurING diREctOr  -  Research & Development ,,0
1502,1502,30,no,no aplica,0,no aplica,-47,3,medical,1,18160,47,1,64,3,3, manufacturing director ,3,single,0,2739,9,Yes,No,14,3,2,0,0,9,3,3,7,,0,2,"9667,0",1993,1000000000$,,,False
1503,1503,46,yes,travel_rarely,0,no aplica,21,2,medical,1,18210,4,1,66,3,2, healthcare representative ,2,married,0,10842,4,N/A,No,22,4,4,0,1,13,2,4,9,"7,0",3,7,,1977,1000000000$,,,0
1504,1504,45,no,non-travel,0,no aplica,-48,4,no aplica,1,0,48,1,67,3,2, sales executive ,3,marreid,0,19665,4,Yes,N/A,22,4,2,0,2,10,3,4,8,,5,7,"5154,0",1978,1000000000$,,,True
1505,1505,43,no,travel_frequently,0,no aplica,2,4,life sciences,1,18490,1,0,92,3,2, sales executive ,4,married,0,19246,1,N/A,N/A,20,4,3,0,1,7,5,3,7,,7,7,"5675,0",1980,1000000000$,,,0
1506,1506,46,yes,no aplica,0,no aplica,10,3,life sciences,1,18690,3,1,64,3,3, sales executive ,2,no aplica,0,14011,5,Yes,N/A,21,4,3,80,3,14,2,3,8,,0,7,"7314,0",1977,1000000000$,,,False
1507,1507,40,no,travel_rarely,0, research & development ,1,4,no aplica,1,0,1,0,98,3,4, manager ,1,no aplica,0,18991,2,Yes,N/A,11,3,1,0,1,22,3,0,19,,11,16,,1983,1000000000$, mAnAger  -  Research & Development ,,Yes
1508,1508,27,no,travel_rarely,0, sales ,2,2,no aplica,1,18980,1,1,89,4,2, sales executive ,3,single,0,26997,0,Yes,No,14,3,2,0,0,9,5,2,8,,0,7,,1996,1000000000$, SALes eXEcUtiVe  -  Sales ,,True
1509,1509,42,no,no aplica,0,no aplica,6,3,medical,1,19110,3,0,83,3,3, research director ,1,married,0,14842,9,Yes,No,13,3,2,80,1,18,3,4,13,,5,7,,1981,1000000000$,,,0
1510,1510,26,no,travel_frequently,0,no aplica,6,3,other,1,0,3,0,61,4,1, laboratory technician ,4,married,0,7102,0,N/A,No,18,3,1,0,1,8,3,3,7,,7,7,,1997,1000000000$,,,True
1511,1511,28,no,travel_frequently,0,no aplica,1,2,life sciences,1,19270,3,0,42,2,2, sales executive ,4,married,0,19255,1,N/A,N/A,12,3,3,0,1,7,2,3,7,,0,7,,1995,1000000000$,,,Yes
1512,1512,31,no,travel_rarely,0, research & development ,5,4,no aplica,1,4230,3,0,86,3,1, research scientist ,4,married,0,10077,0,N/A,N/A,12,3,3,0,1,0,4,3,5,,0,3,,1992,1000000000$, reSearCh SCiEnTist  -  Research & Development ,,1
