,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,relationship_satisfaction,stock_option_level,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,role_department,remote_work
1412,36,no,travel_rarely,884,N/A,1,4,life sciences,2443,2,female,73,3,2, sales executive ,3,single,6815.0,21447,6,no,13,1,0,5,3,1,0,0,1987,N/A,no
1413,50,no,N/A,264,N/A,0,3,marketing,1591,24,male,59,3,5, manager ,3,married,0.0,19519,4,yes,16,3,1,2,3,1,0,0,1973,N/A,no
1414,42,no,travel_rarely,1059,N/A,9,2,N/A,2444,4,male,93,2,5, manager ,4,N/A,0.0,26362,8,no,22,4,0,2,3,1,0,1,1981,N/A,no
1415,35,no,N/A,1349,N/A,7,2,life sciences,1601,3,male,63,2,1, laboratory technician ,4,N/A,2690.0,7713,1,no,18,4,1,5,2,1,0,1,1988,N/A,no
1416,46,no,travel_rarely,563,N/A,1,4,life sciences,1602,4,male,56,4,4, manager ,1,N/A,17567.0,3156,1,N/A,15,2,0,5,1,26,0,12,1977,N/A,no
1417,18,yes,travel_frequently,544, sales ,3,2,medical,1624,2,female,70,3,1, sales representative ,4,single,1569.0,18420,1,yes,12,3,0,2,4,0,0,0,2005, sales representative  -  sales ,no
1418,29,no,N/A,991,N/A,5,3,N/A,1669,1,male,43,2,2, sales executive ,2,divorced,4187.0,3356,1,yes,13,2,1,3,2,10,0,9,1994,N/A,no
1419,31,no,N/A,1112,N/A,5,4,life sciences,1673,1,female,67,3,2, sales executive ,4,N/A,0.0,22589,1,no,11,1,2,2,0,10,0,2,1992,N/A,yes
1420,41,no,travel_rarely,1206,N/A,23,2,N/A,1678,4,male,80,3,3, sales executive ,3,single,0.0,11591,3,N/A,16,4,0,2,3,2,0,2,1982,N/A,no
1421,38,no,travel_rarely,1495,N/A,4,2,N/A,2445,4,female,87,3,1, laboratory technician ,3,N/A,3306.0,26176,7,N/A,19,4,1,5,0,0,0,0,1985,N/A,yes
1422,32,yes,travel_rarely,1259,N/A,2,4,life sciences,2446,4,male,95,3,1, laboratory technician ,2,single,1393.0,24852,1,no,12,1,0,2,3,1,0,0,1991,N/A,no
1423,60,no,N/A,0,N/A,1,4,N/A,1697,3,male,92,1,3, healthcare representative ,4,divorced,10883.0,20467,3,no,20,3,1,2,4,1,0,0,1963,N/A,no
1424,24,yes,N/A,240,N/A,22,1,N/A,1714,4,male,58,1,1, human resources ,3,married,0.0,11585,1,no,11,3,1,2,3,1,0,0,1999,N/A,yes
1425,40,no,travel_rarely,369,N/A,8,2,life sciences,1724,2,female,92,3,2, manufacturing director ,1,N/A,0.0,5041,2,yes,16,2,1,3,3,1,0,0,1983,N/A,no
1426,30,no,travel_rarely,793,N/A,0,1,N/A,2447,2,male,33,3,1, research scientist ,4,married,2862.0,3811,1,no,12,2,1,2,2,10,0,8,1993,N/A,no
1427,47,no,non-travel,543,N/A,2,4,marketing,1731,3,male,87,3,2, sales executive ,2,N/A,0.0,3536,7,no,11,4,1,3,1,1,0,0,1976,N/A,no
1428,32,yes,travel_rarely,964, sales ,1,2,N/A,2448,1,male,0,1,2, sales executive ,2,single,6735.0,12147,6,N/A,15,2,0,2,3,0,0,0,1991, sales executive  -  sales ,no
1429,45,no,travel_rarely,176,N/A,0,3,life sciences,1744,41,female,56,1,3, human resources ,3,married,9756.0,6595,4,N/A,21,3,2,2,4,5,0,3,1978,N/A,yes
1430,34,no,N/A,181,N/A,2,4,N/A,1755,4,male,97,4,1, research scientist ,4,married,0.0,5586,0,yes,14,1,3,3,3,5,1,2,1989,N/A,no
1431,33,yes,N/A,211,N/A,16,3,N/A,1758,1,female,74,3,3, sales executive ,1,N/A,0.0,10092,2,yes,20,3,0,2,2,0,0,0,1990,N/A,no
1432,31,yes,travel_rarely,1079,N/A,16,4,N/A,1761,1,male,70,3,3, sales executive ,3,married,0.0,19002,2,N/A,13,1,3,2,3,1,0,0,1992,N/A,no
1433,29,no,travel_rarely,590,N/A,4,3,technical degree,2449,4,female,91,2,1, research scientist ,1,divorced,0.0,10007,1,N/A,13,3,1,2,3,1,0,0,1994,N/A,yes
1434,30,no,N/A,305,N/A,16,3,N/A,1763,3,male,58,4,2, healthcare representative ,3,married,5294.0,9128,3,no,16,3,1,3,3,7,1,7,1993,N/A,no
1435,38,no,travel_rarely,833,N/A,18,3,medical,1766,2,male,60,1,2, healthcare representative ,4,married,0.0,24539,3,N/A,16,3,1,2,3,1,1,0,1985,N/A,no
1436,43,yes,N/A,807,N/A,17,3,technical degree,2450,3,male,38,2,1, research scientist ,3,N/A,2437.0,15587,9,yes,16,4,1,4,3,1,0,0,1980,N/A,no
1437,55,no,travel_rarely,478,N/A,0,3,N/A,2451,3,male,60,2,5, research director ,1,married,0.0,19805,8,no,12,2,3,2,3,1,0,0,1968,N/A,no
1438,21,yes,N/A,337,N/A,7,1,marketing,2452,2,male,31,3,1, sales representative ,2,single,0.0,4567,1,N/A,13,2,0,3,3,1,1,0,2002,N/A,yes
1439,22,yes,travel_rarely,1294,N/A,0,1,medical,1783,3,female,79,3,1, laboratory technician ,1,N/A,0.0,15999,1,yes,17,3,0,6,3,1,0,0,2001,N/A,yes
1440,37,no,travel_rarely,1239,N/A,8,2,other,2453,3,male,89,3,2, human resources ,2,divorced,4071.0,12832,2,no,13,3,0,4,2,10,4,7,1986,N/A,no
1441,42,no,travel_rarely,1128,N/A,13,3,N/A,2454,2,male,95,4,2, healthcare representative ,1,married,0.0,5696,5,no,18,3,2,2,2,0,0,0,1981,N/A,no
1442,18,no,N/A,1431,N/A,14,3,N/A,1839,2,female,33,3,1, research scientist ,3,single,0.0,8018,1,N/A,16,3,0,4,1,0,0,0,2005,N/A,no
1443,31,yes,travel_rarely,359,N/A,18,5,human resources,1842,4,male,89,4,1, human resources ,1,married,2956.0,21495,0,no,17,3,0,4,3,1,0,0,1992,N/A,no
1444,36,no,travel_rarely,430,N/A,2,4,N/A,1847,4,female,73,3,2, research scientist ,2,N/A,0.0,19573,4,yes,22,4,1,2,3,1,0,0,1987,N/A,yes
1445,32,no,travel_frequently,1318,N/A,10,4,marketing,1853,4,male,79,3,2, sales executive ,4,N/A,4648.0,26075,8,N/A,13,3,0,2,4,0,0,0,1991,N/A,no
1446,29,no,N/A,726,N/A,29,1,life sciences,2455,4,male,93,1,2, healthcare representative ,3,divorced,0.0,21143,8,no,17,4,2,3,0,7,1,6,1994,N/A,no
1447,42,no,travel_rarely,1142,N/A,8,3,N/A,1860,4,male,0,3,1, laboratory technician ,3,N/A,0.0,13624,4,no,13,4,0,3,3,0,0,0,1981,N/A,yes
1448,29,no,travel_rarely,352,N/A,6,1,N/A,1865,4,male,87,2,1, human resources ,2,married,2804.0,15434,1,no,11,4,0,3,3,1,0,0,1994,N/A,yes
1449,29,yes,N/A,0,N/A,24,2,N/A,2456,4,male,73,2,1, research scientist ,4,N/A,2439.0,14753,1,yes,24,2,0,3,2,1,1,0,1994,N/A,no
1450,28,no,travel_rarely,1172, sales ,3,3,medical,1875,2,female,78,3,1, sales representative ,2,N/A,2856.0,3692,1,no,19,4,1,3,3,1,0,0,1995, sales representative  -  sales ,no
1451,30,yes,N/A,945,N/A,9,3,N/A,1876,2,male,89,3,1, sales representative ,4,N/A,0.0,16019,1,N/A,13,3,0,3,2,1,0,0,1993,N/A,no
1452,22,yes,travel_rarely,391, research & development ,7,1,life sciences,2457,4,male,75,3,1, research scientist ,2,single,0.0,26092,1,N/A,23,1,0,2,3,1,0,0,2001, research scientist  -  research & development ,yes
1453,26,no,N/A,482,N/A,1,2,life sciences,1893,2,female,90,2,1, research scientist ,3,N/A,2933.0,14908,1,yes,13,3,1,3,2,1,1,0,1997,N/A,no
1454,44,no,travel_rarely,170,N/A,1,4,N/A,1903,2,male,78,4,2, healthcare representative ,1,N/A,0.0,9364,2,N/A,15,4,1,5,3,2,2,2,1979,N/A,no
1455,29,yes,travel_frequently,746, sales ,24,3,technical degree,1928,3,male,45,4,1, sales representative ,1,single,1091.0,10642,1,no,17,4,0,3,0,1,0,0,1994, sales representative  -  sales ,no
1456,28,yes,travel_rarely,1475,N/A,13,2,marketing,1933,4,female,84,3,2, sales executive ,3,N/A,0.0,23352,3,yes,11,4,0,0,3,2,2,2,1995,N/A,yes
1457,56,no,travel_rarely,1443,N/A,11,5,N/A,1935,4,female,89,2,2, sales executive ,1,married,0.0,20328,4,N/A,16,3,1,3,3,0,0,0,1967,N/A,yes
1458,39,no,travel_rarely,867,N/A,9,2,N/A,1936,1,male,87,3,2, manufacturing director ,1,married,5151.0,12315,1,no,25,4,1,3,3,10,7,9,1984,N/A,no
1459,58,no,N/A,605,N/A,21,3,N/A,1938,4,female,72,3,4, manager ,4,N/A,0.0,11761,4,yes,13,3,1,2,2,1,0,0,1965,N/A,yes
1460,42,no,travel_rarely,419, sales ,12,4,marketing,1943,2,male,77,3,2, sales executive ,4,divorced,0.0,2900,3,N/A,12,3,2,4,3,0,0,0,1981, sales executive  -  sales ,no
1461,27,yes,N/A,1337,N/A,22,3,N/A,1944,1,female,58,2,1, human resources ,2,married,2863.0,19555,1,no,12,1,0,2,3,1,0,0,1996,N/A,no
1462,38,no,travel_rarely,1404,N/A,1,3,N/A,1961,1,male,59,2,1, sales representative ,1,single,2858.0,11473,4,N/A,14,1,0,3,2,1,0,0,1985,N/A,no
1463,32,no,N/A,1373,N/A,5,4,life sciences,1966,4,male,56,2,2, manufacturing director ,4,N/A,0.0,10138,8,no,24,2,0,1,3,1,0,0,1991,N/A,no
1464,31,no,N/A,1276,N/A,2,1,medical,1974,4,female,59,1,1, laboratory technician ,4,N/A,1129.0,17536,1,N/A,11,3,3,4,3,1,0,0,1992,N/A,yes
1465,25,no,travel_rarely,309,N/A,2,3,N/A,2458,3,female,82,3,1, human resources ,2,N/A,0.0,19655,4,no,14,3,0,3,3,2,1,2,1998,N/A,no
1466,40,no,N/A,543, research & development ,0,4,N/A,2012,1,male,83,3,1, laboratory technician ,4,married,0.0,4060,8,no,19,3,2,3,2,1,0,0,1983, laboratory technician  -  research & development ,no
1467,39,no,non-travel,105,N/A,9,3,N/A,2459,4,male,87,3,5, manager ,4,N/A,19431.0,15302,2,N/A,13,3,0,3,2,6,1,3,1984,N/A,no
1468,23,yes,N/A,638,N/A,9,3,N/A,2023,4,male,33,3,1, sales representative ,1,married,0.0,26956,1,no,19,1,1,3,0,1,1,0,2000,N/A,no
1469,35,no,travel_rarely,1146,N/A,26,4,life sciences,2040,3,female,31,3,3, human resources ,4,single,0.0,16642,1,yes,16,3,0,2,0,9,1,7,1988,N/A,no
1470,34,no,travel_rarely,1440,N/A,7,2,technical degree,1541,2,male,55,3,1, sales representative ,3,N/A,2308.0,4944,0,yes,25,2,1,4,3,11,5,7,1989,N/A,no
1471,28,no,non-travel,1103,N/A,16,3,medical,1947,3,male,49,3,1, research scientist ,3,single,2144.0,2122,1,no,14,3,0,3,2,5,1,4,1995,N/A,no
1472,29,no,N/A,136,N/A,1,3,life sciences,1954,1,male,89,3,2, healthcare representative ,1,married,5373.0,6225,0,no,12,1,1,5,2,5,0,2,1994,N/A,no
1473,58,yes,travel_rarely,147,N/A,23,4,medical,2460,4,female,94,3,3, healthcare representative ,4,married,0.0,3465,1,N/A,12,4,1,3,2,40,15,6,1965,N/A,no
1474,38,no,N/A,119,N/A,3,3,life sciences,307,1,male,76,3,3, sales executive ,3,divorced,0.0,9647,0,N/A,12,3,2,6,2,16,5,13,1985,N/A,yes
1475,29,no,travel_frequently,1413,N/A,1,1,N/A,2461,2,female,42,3,3, sales executive ,4,married,0.0,6599,1,N/A,14,4,1,5,3,11,4,1,1994,N/A,yes
1476,55,no,travel_rarely,452,N/A,1,3,medical,374,4,male,81,3,5, manager ,1,single,19045.0,18938,0,N/A,14,3,0,2,3,36,4,13,1968,N/A,yes
1477,41,no,N/A,334,N/A,2,4,N/A,2462,4,male,88,3,4, manager ,2,N/A,16015.0,15896,1,N/A,19,2,0,2,3,22,0,4,1982,N/A,no
1478,39,no,travel_rarely,1132, research & development ,1,3,N/A,2463,3,male,48,4,3, healthcare representative ,4,N/A,9613.0,10942,0,no,17,1,3,5,2,18,3,7,1984, healthcare representative  -  research & development ,no
1479,38,no,N/A,0,N/A,15,2,life sciences,2464,3,male,92,2,3, research director ,4,N/A,11510.0,15682,0,N/A,14,2,1,3,3,11,2,9,1985,N/A,no
1480,43,no,N/A,982,N/A,12,3,N/A,2465,1,male,0,2,4, research director ,2,N/A,0.0,4345,1,no,11,3,1,3,0,25,3,9,1980,N/A,no
1481,31,no,N/A,480,N/A,7,2,N/A,524,2,female,31,3,2, manufacturing director ,1,married,4306.0,4156,1,no,12,2,1,5,1,13,3,12,1992,N/A,yes
1482,50,no,travel_rarely,1099, research & development ,29,4,life sciences,569,2,male,88,2,4, manager ,3,married,17046.0,9314,0,no,15,2,1,2,3,27,15,7,1973, manager  -  research & development ,yes
1483,33,no,non-travel,1038, sales ,8,1,life sciences,1044,2,female,88,2,1, sales representative ,4,N/A,0.0,21437,0,N/A,19,4,0,2,2,2,2,2,1990, sales representative  -  sales ,no
1484,26,yes,N/A,342,N/A,2,3,life sciences,1053,1,male,57,3,1, research scientist ,1,married,2042.0,15346,6,N/A,14,2,1,2,3,3,1,2,1997,N/A,yes
1485,38,no,travel_frequently,1186,N/A,3,4,N/A,2466,3,male,44,3,1, research scientist ,3,N/A,2821.0,2997,3,no,16,1,1,2,3,2,2,2,1985,N/A,no
1486,46,no,N/A,430,N/A,1,4,medical,1069,4,male,40,3,5, research director ,4,N/A,0.0,21445,9,no,17,4,2,0,3,2,2,2,1977,N/A,no
1487,21,no,N/A,984,N/A,0,1,N/A,1131,4,female,70,2,1, research scientist ,2,single,2070.0,25326,1,yes,11,3,0,6,4,2,2,2,2002,N/A,no
1488,31,no,travel_frequently,793,N/A,20,3,N/A,1135,3,male,67,4,1, sales representative ,4,married,2791.0,21981,0,no,12,1,1,4,3,2,2,2,1992,N/A,no
1489,35,no,N/A,1182,N/A,11,2,marketing,2467,4,male,54,3,2, sales executive ,4,divorced,0.0,18500,1,N/A,11,4,1,3,3,5,0,2,1988,N/A,yes
1490,34,no,N/A,1003,N/A,2,2,N/A,1140,4,male,95,3,2, manufacturing director ,3,single,0.0,15834,2,no,11,4,0,3,0,3,0,2,1989,N/A,no
1491,33,yes,N/A,603,N/A,9,4,N/A,1157,1,female,77,3,2, sales executive ,1,single,8224.0,18385,0,N/A,17,1,0,3,3,5,0,3,1990,N/A,yes
1492,31,yes,N/A,874, research & development ,15,3,medical,1160,3,male,72,3,1, laboratory technician ,3,N/A,2610.0,6233,1,no,12,3,1,5,2,2,2,2,1992, laboratory technician  -  research & development ,no
1493,37,no,travel_rarely,367,N/A,25,2,N/A,1161,3,female,52,2,2, healthcare representative ,4,N/A,5731.0,17171,7,no,13,3,2,2,3,6,1,3,1986,N/A,no
1494,27,no,travel_rarely,199,N/A,6,3,N/A,1162,4,male,55,2,1, research scientist ,3,married,2539.0,7950,1,no,13,3,1,0,3,4,2,2,1996,N/A,no
1495,35,no,travel_frequently,0,N/A,4,4,other,1185,4,male,47,2,1, laboratory technician ,4,married,2376.0,26537,1,N/A,13,2,1,2,4,2,2,2,1988,N/A,no
1496,56,no,N/A,718,N/A,4,4,N/A,2468,4,female,92,3,5, manager ,1,divorced,0.0,18575,4,no,13,4,1,2,3,5,4,2,1967,N/A,no
1497,45,no,N/A,1457, research & development ,7,3,medical,1195,1,female,83,3,1, research scientist ,3,N/A,0.0,20100,4,yes,19,3,1,2,0,3,0,2,1978, research scientist  -  research & development ,yes
1498,43,no,travel_rarely,244,N/A,2,3,life sciences,1778,2,male,97,3,1, human resources ,4,N/A,3539.0,5033,0,no,13,2,0,5,3,9,1,8,1980,N/A,no
1499,31,no,travel_rarely,196,N/A,29,4,marketing,2469,1,female,91,2,2, sales executive ,4,N/A,5468.0,13402,1,N/A,14,1,2,3,3,12,5,7,1992,N/A,no
1500,35,yes,N/A,303,N/A,27,3,N/A,1797,3,male,84,3,2, sales executive ,4,N/A,5813.0,13492,1,N/A,18,4,0,2,3,10,7,7,1988,N/A,no
1501,35,no,non-travel,1180, research & development ,2,2,medical,1804,2,male,90,3,2, manufacturing director ,4,divorced,0.0,24442,2,no,14,3,1,6,3,7,1,7,1988, manufacturing director  -  research & development ,no
1502,30,no,N/A,1092,N/A,0,3,medical,1816,47,female,64,3,3, manufacturing director ,3,single,9667.0,2739,9,no,14,2,0,3,3,7,0,2,1993,N/A,no
1503,46,yes,travel_rarely,261,N/A,21,2,medical,1821,4,female,66,3,2, healthcare representative ,2,married,0.0,10842,4,no,22,4,1,2,4,9,3,7,1977,N/A,no
1504,45,no,non-travel,589,N/A,0,4,N/A,2470,48,female,67,3,2, sales executive ,3,married,5154.0,19665,4,N/A,22,2,2,3,4,8,5,7,1978,N/A,no
1505,43,no,travel_frequently,1422,N/A,2,4,life sciences,1849,1,male,92,3,2, sales executive ,4,married,5675.0,19246,1,N/A,20,3,1,5,3,7,7,7,1980,N/A,no
1506,46,yes,N/A,0,N/A,10,3,life sciences,1869,3,female,64,3,3, sales executive ,2,N/A,7314.0,14011,5,N/A,21,3,3,2,3,8,0,7,1977,N/A,no
1507,40,no,travel_rarely,1137, research & development ,1,4,N/A,2471,1,male,98,3,4, manager ,1,N/A,0.0,18991,2,N/A,11,1,1,3,0,19,11,16,1983, manager  -  research & development ,yes
1508,27,no,travel_rarely,511, sales ,2,2,N/A,1898,1,female,89,4,2, sales executive ,3,single,0.0,26997,0,no,14,2,0,5,2,8,0,7,1996, sales executive  -  sales ,no
1509,42,no,N/A,1396,N/A,6,3,medical,1911,3,male,83,3,3, research director ,1,married,0.0,14842,9,no,13,2,1,3,4,13,5,7,1981,N/A,no
1510,26,no,travel_frequently,1096,N/A,6,3,other,2472,3,male,61,4,1, laboratory technician ,4,married,0.0,7102,0,no,18,1,1,3,3,7,7,7,1997,N/A,no
1511,28,no,travel_frequently,0,N/A,1,2,life sciences,1927,3,male,42,2,2, sales executive ,4,married,0.0,19255,1,N/A,12,3,1,2,3,7,0,7,1995,N/A,yes
1512,31,no,travel_rarely,691, research & development ,5,4,N/A,423,3,male,86,3,1, research scientist ,4,married,0.0,10077,0,N/A,12,3,1,4,3,5,0,3,1992, research scientist  -  research & development ,no
1513,31,no,travel_rarely,106,N/A,2,3,human resources,424,1,male,62,2,2, human resources ,1,N/A,6410.0,17822,3,no,12,4,0,1,3,2,1,0,1992,N/A,no
1514,31,no,N/A,0, research & development ,2,4,N/A,2473,3,male,32,3,1, research scientist ,4,N/A,0.0,7747,0,N/A,18,2,1,2,1,2,2,2,1992, research scientist  -  research & development ,no
1515,52,yes,N/A,723,N/A,8,4,medical,433,3,male,85,2,2, research scientist ,2,N/A,4941.0,17747,2,no,15,1,0,3,2,8,7,7,1971,N/A,no
1516,28,yes,N/A,1157,N/A,2,4,medical,440,1,male,84,1,1, research scientist ,4,married,0.0,24737,5,yes,13,4,0,4,2,3,2,2,1995,N/A,no
1517,47,no,travel_rarely,1482,N/A,5,5,N/A,447,4,male,42,3,5, research director ,3,married,0.0,16375,4,N/A,11,2,1,2,3,3,1,1,1976,N/A,no
1518,29,no,N/A,738,N/A,9,5,other,455,2,male,30,2,1, laboratory technician ,4,N/A,3983.0,7621,0,no,17,3,0,2,0,3,2,2,1994,N/A,no
1519,37,no,N/A,1192,N/A,5,2,medical,460,4,male,61,3,2, manufacturing director ,4,N/A,6347.0,23177,7,no,16,3,2,2,2,6,0,4,1986,N/A,no
1520,23,no,N/A,1309,N/A,0,1,N/A,465,3,male,83,3,1, research scientist ,4,N/A,2904.0,16092,1,N/A,12,3,2,2,2,4,0,2,2000,N/A,no
1521,42,no,travel_rarely,544, human resources ,2,1,N/A,470,3,male,52,3,1, human resources ,3,divorced,2696.0,24017,0,yes,11,3,1,5,3,3,1,0,1981, human resources  -  human resources ,no
1522,30,no,N/A,641, sales ,0,2,N/A,475,4,female,85,3,2, sales executive ,3,N/A,0.0,6069,7,N/A,12,2,1,2,4,2,2,2,1993, sales executive  -  sales ,yes
1523,21,yes,N/A,756,N/A,1,1,N/A,478,1,female,99,2,1, sales representative ,2,single,2174.0,9150,1,N/A,11,3,0,3,3,3,1,2,2002,N/A,no
1524,57,no,travel_rarely,593,N/A,1,4,medical,482,4,male,88,3,2, healthcare representative ,3,N/A,6755.0,2967,2,no,11,3,0,2,3,3,1,2,1966,N/A,no
1525,21,no,N/A,895,N/A,9,2,N/A,2474,1,male,39,3,1, sales representative ,4,single,0.0,2851,1,N/A,24,3,0,3,2,3,2,2,2002,N/A,yes
1526,31,no,travel_rarely,408,N/A,9,4,life sciences,2475,3,male,42,2,1, research scientist ,2,N/A,2657.0,7551,0,N/A,16,4,0,5,3,2,2,2,1992,N/A,no
1527,29,no,N/A,1283, research & development ,23,3,N/A,495,4,male,54,3,1, research scientist ,4,N/A,0.0,18168,9,no,16,4,0,4,3,3,1,2,1994, research scientist  -  research & development ,yes
1528,27,no,travel_rarely,1469,N/A,1,2,N/A,2476,4,male,82,3,1, laboratory technician ,2,N/A,0.0,17881,1,no,11,2,1,2,3,5,0,4,1996,N/A,no
1529,49,no,travel_rarely,1261,N/A,7,3,other,2477,2,male,31,2,3, healthcare representative ,3,single,10965.0,12066,8,no,24,3,0,2,3,5,0,0,1974,N/A,no
1530,36,no,travel_rarely,329,N/A,2,3,N/A,501,4,female,96,3,1, research scientist ,3,married,2543.0,11868,4,no,13,2,1,3,3,2,2,2,1987,N/A,no
1531,34,yes,non-travel,1362,N/A,0,3,marketing,502,1,male,67,4,2, sales executive ,4,N/A,5304.0,4652,8,yes,13,2,0,3,2,5,0,4,1989,N/A,no
1532,24,no,N/A,1371,N/A,0,4,marketing,507,4,female,77,3,2, sales executive ,3,divorced,0.0,5915,1,yes,12,4,1,2,4,5,0,3,1999,N/A,no
1533,42,no,N/A,201,N/A,1,4,N/A,517,2,female,95,3,1, laboratory technician ,1,N/A,0.0,20490,3,no,16,2,1,5,3,5,1,2,1981,N/A,no
1534,54,no,N/A,821,N/A,5,2,medical,522,1,male,86,3,5, research director ,1,married,19406.0,8509,4,N/A,11,3,1,4,2,4,1,2,1969,N/A,no
1535,34,no,N/A,1381,N/A,4,4,N/A,523,3,female,72,3,2, sales executive ,3,married,6538.0,12740,9,no,15,1,1,3,3,3,1,2,1989,N/A,no
1536,43,no,N/A,313,N/A,21,3,N/A,525,4,male,61,3,1, laboratory technician ,4,N/A,2258.0,15238,7,N/A,20,1,1,1,3,3,1,2,1980,N/A,no
1537,43,no,travel_rarely,1473,N/A,8,4,other,526,3,female,74,3,2, healthcare representative ,3,N/A,0.0,2227,4,yes,14,4,0,3,3,5,0,2,1980,N/A,no
1538,31,no,travel_rarely,329,N/A,1,2,N/A,530,4,male,98,2,1, laboratory technician ,1,married,2218.0,16193,1,no,12,3,1,3,0,4,3,2,1992,N/A,no
1539,25,yes,travel_rarely,688,N/A,3,3,medical,2478,1,male,91,3,1, laboratory technician ,1,married,0.0,9396,5,no,13,3,1,5,0,2,0,2,1998,N/A,no
1540,45,no,N/A,192,N/A,10,2,life sciences,544,1,male,69,3,1, research scientist ,4,married,2654.0,9655,3,no,21,4,2,3,2,2,0,2,1978,N/A,yes
1541,45,no,travel_rarely,1385,N/A,0,2,medical,2479,3,male,79,3,4, healthcare representative ,4,married,0.0,7501,0,yes,14,2,0,2,3,20,4,10,1978,N/A,yes
1542,47,yes,non-travel,666,N/A,29,4,life sciences,376,1,male,88,3,3, manager ,2,married,0.0,10268,1,N/A,12,4,1,2,2,10,9,9,1976,N/A,no
1543,35,no,N/A,1315,N/A,0,3,life sciences,381,2,female,71,4,3, manager ,2,divorced,0.0,19100,7,N/A,18,2,1,6,2,7,6,2,1988,N/A,no
1544,29,no,travel_frequently,442,N/A,2,2,N/A,388,2,male,44,3,2, sales executive ,4,single,0.0,20260,1,N/A,18,1,0,3,0,10,0,9,1994,N/A,yes
1545,55,no,travel_rarely,147, research & development ,0,2,technical degree,389,17,male,37,3,2, laboratory technician ,4,married,0.0,15972,3,N/A,19,4,1,4,3,10,0,8,1968, laboratory technician  -  research & development ,yes
1546,26,yes,travel_rarely,950,N/A,4,4,N/A,401,4,male,48,2,2, sales executive ,4,single,5828.0,8450,1,N/A,12,2,0,0,0,8,7,4,1997,N/A,no
1547,31,no,travel_rarely,218,N/A,7,3,technical degree,416,2,male,100,4,2, sales executive ,4,N/A,0.0,12241,4,N/A,11,2,1,3,2,8,7,7,1992,N/A,no
1548,43,no,travel_frequently,0,N/A,10,4,life sciences,430,3,female,33,3,1, laboratory technician ,4,N/A,2455.0,10675,0,no,19,1,0,5,3,8,1,7,1980,N/A,no
1549,31,no,travel_rarely,691,N/A,7,3,marketing,438,4,male,73,3,2, sales executive ,4,N/A,0.0,7143,4,N/A,12,4,3,3,3,7,1,7,1992,N/A,no
1550,32,no,N/A,1018,N/A,2,4,medical,2480,1,female,74,4,2, research scientist ,4,single,5055.0,10557,7,N/A,16,3,0,0,2,7,0,7,1991,N/A,no
1551,33,no,N/A,0,N/A,10,3,N/A,446,2,male,46,2,2, sales executive ,4,N/A,4682.0,4317,3,no,14,3,0,6,2,7,0,1,1990,N/A,no
1552,43,no,travel_frequently,559, research & development ,0,4,life sciences,448,3,female,82,2,2, laboratory technician ,3,divorced,5257.0,6227,1,no,11,2,1,3,4,9,0,0,1980, laboratory technician  -  research & development ,no
1553,29,yes,travel_rarely,318,N/A,8,4,N/A,454,2,male,77,1,1, laboratory technician ,1,N/A,2119.0,4759,1,N/A,11,4,0,4,2,7,0,7,1994,N/A,no
1554,27,no,N/A,1130, sales ,0,4,N/A,458,2,female,56,3,2, sales executive ,2,N/A,0.0,3415,1,no,18,1,1,3,3,8,0,7,1996, sales executive  -  sales ,no
1555,29,no,travel_rarely,144,N/A,10,1,N/A,2481,4,female,39,2,2, sales executive ,2,divorced,0.0,11866,1,yes,14,1,2,2,3,7,1,7,1994,N/A,yes
1556,37,no,N/A,1319,N/A,6,3,medical,2482,3,male,51,4,2, research scientist ,1,divorced,5974.0,17001,4,N/A,13,1,2,2,3,7,6,7,1986,N/A,yes
1557,26,no,travel_rarely,933,N/A,1,3,N/A,476,3,male,57,3,2, sales executive ,3,N/A,0.0,20156,1,N/A,17,2,1,3,3,8,7,7,1997,N/A,no
1558,40,no,travel_rarely,1171,N/A,10,4,life sciences,483,4,female,46,4,1, laboratory technician ,3,married,0.0,22495,3,yes,13,3,1,3,3,7,1,7,1983,N/A,yes
1559,41,yes,N/A,143,N/A,4,3,N/A,488,1,male,56,3,2, sales executive ,2,N/A,0.0,9558,1,no,18,3,0,5,3,8,7,7,1982,N/A,no
1560,51,no,travel_rarely,1178,N/A,0,2,N/A,500,31,female,87,3,2, sales executive ,4,N/A,0.0,14862,4,no,11,3,1,2,2,7,0,7,1972,N/A,no
1561,37,no,N/A,1107,N/A,14,3,N/A,2483,4,female,95,3,1, laboratory technician ,1,N/A,3034.0,26914,1,no,12,3,1,2,2,18,12,17,1986,N/A,no
1562,56,no,N/A,906,N/A,6,3,life sciences,2484,3,female,86,4,4, sales executive ,1,married,13212.0,18256,9,no,11,4,3,0,2,7,7,7,1967,N/A,yes
1563,41,no,travel_rarely,645, sales ,1,3,marketing,534,2,male,49,4,3, sales executive ,1,married,8392.0,19566,1,N/A,16,3,1,2,3,10,0,7,1982, sales executive  -  sales ,yes
